,Station,Arrive,Depart,Train,index
2276,平塚,2021-11-30 15:46:00,2021-11-30 15:46:00,14-13-小田原-普通,16.5
369,大磯,2021-11-30 15:49:00,2021-11-30 15:49:00,14-13-小田原-普通,17.0
2277,大磯,2021-11-30 15:50:00,2021-11-30 15:50:00,14-13-小田原-普通,17.5
370,二宮,2021-11-30 15:54:00,2021-11-30 15:54:00,14-13-小田原-普通,18.0
371,国府津,2021-11-30 15:58:00,2021-11-30 15:58:00,14-13-小田原-普通,19.0
2278,国府津,2021-11-30 16:02:00,2021-11-30 16:02:00,14-13-小田原-普通,19.5
372,鴨宮,2021-11-30 16:05:00,2021-11-30 16:05:00,14-13-小田原-普通,20.0
2279,鴨宮,2021-11-30 16:06:00,2021-11-30 16:06:00,14-13-小田原-普通,20.5
373,小田原,2021-11-30 16:10:00,,14-13-小田原-普通,21.0
1409,大宮(埼玉),2021-11-30 14:26:00,2021-11-30 14:26:00,14-27-小田原-特別快速,0.0
1410,浦和,2021-11-30 14:33:00,2021-11-30 14:33:00,14-27-小田原-特別快速,1.0
1411,赤羽,2021-11-30 14:41:00,2021-11-30 14:41:00,14-27-小田原-特別快速,2.0
1412,池袋,2021-11-30 14:53:00,2021-11-30 14:53:00,14-27-小田原-特別快速,3.0
1413,新宿,2021-11-30 14:58:00,2021-11-30 14:58:00,14-27-小田原-特別快速,4.0
2840,新宿,2021-11-30 15:00:00,2021-11-30 15:00:00,14-27-小田原-特別快速,4.5
1414,渋谷,2021-11-30 15:04:00,2021-11-30 15:04:00,14-27-小田原-特別快速,5.0
2841,渋谷,2021-11-30 15:05:00,2021-11-30 15:05:00,14-27-小田原-特別快速,5.5
1415,大崎,2021-11-30 15:10:00,2021-11-30 15:10:00,14-27-小田原-特別快速,6.0
2842,大崎,2021-11-30 15:11:00,2021-11-30 15:11:00,14-27-小田原-特別快速,6.5
1416,武蔵小杉,2021-11-30 15:18:00,2021-11-30 15:18:00,14-27-小田原-特別快速,7.0
2843,武蔵小杉,2021-11-30 15:19:00,2021-11-30 15:19:00,14-27-小田原-特別快速,7.5
1417,横浜,2021-11-30 15:29:00,2021-11-30 15:29:00,14-27-小田原-特別快速,8.0
2844,横浜,2021-11-30 15:30:00,2021-11-30 15:30:00,14-27-小田原-特別快速,8.5
1418,戸塚,2021-11-30 15:39:00,2021-11-30 15:39:00,14-27-小田原-特別快速,9.0
2845,戸塚,2021-11-30 15:40:00,2021-11-30 15:40:00,14-27-小田原-特別快速,9.5
1419,大船,2021-11-30 15:44:00,2021-11-30 15:44:00,14-27-小田原-特別快速,10.0
2846,大船,2021-11-30 15:45:00,2021-11-30 15:45:00,14-27-小田原-特別快速,10.5
1420,藤沢,2021-11-30 15:49:00,2021-11-30 15:49:00,14-27-小田原-特別快速,11.0
1421,茅ケ崎,2021-11-30 15:54:00,2021-11-30 15:54:00,14-27-小田原-特別快速,12.0
2847,茅ケ崎,2021-11-30 15:55:00,2021-11-30 15:55:00,14-27-小田原-特別快速,12.5
1422,平塚,2021-11-30 15:59:00,2021-11-30 15:59:00,14-27-小田原-特別快速,13.0
1423,国府津,2021-11-30 16:08:00,2021-11-30 16:08:00,14-27-小田原-特別快速,14.0
2848,国府津,2021-11-30 16:09:00,2021-11-30 16:09:00,14-27-小田原-特別快速,14.5
1424,小田原,2021-11-30 16:14:00,,14-27-小田原-特別快速,15.0
374,大宮(埼玉),2021-11-30 14:32:00,2021-11-30 14:32:00,14-33-伊東-普通,0.0
375,さいたま新都心,2021-11-30 14:36:00,2021-11-30 14:36:00,14-33-伊東-普通,1.0
376,浦和,2021-11-30 14:40:00,2021-11-30 14:40:00,14-33-伊東-普通,2.0
377,赤羽,2021-11-30 14:48:00,2021-11-30 14:48:00,14-33-伊東-普通,3.0
2280,赤羽,2021-11-30 14:49:00,2021-11-30 14:49:00,14-33-伊東-普通,3.5
378,尾久,2021-11-30 14:53:00,2021-11-30 14:53:00,14-33-伊東-普通,4.0
379,上野,2021-11-30 14:59:00,2021-11-30 14:59:00,14-33-伊東-普通,5.0
2281,上野,2021-11-30 15:01:00,2021-11-30 15:01:00,14-33-伊東-普通,5.5
380,東京,2021-11-30 15:06:00,2021-11-30 15:06:00,14-33-伊東-普通,6.0
2282,東京,2021-11-30 15:07:00,2021-11-30 15:07:00,14-33-伊東-普通,6.5
381,新橋,2021-11-30 15:10:00,2021-11-30 15:10:00,14-33-伊東-普通,7.0
382,品川,2021-11-30 15:15:00,2021-11-30 15:15:00,14-33-伊東-普通,8.0
383,川崎,2021-11-30 15:24:00,2021-11-30 15:24:00,14-33-伊東-普通,9.0
2283,川崎,2021-11-30 15:25:00,2021-11-30 15:25:00,14-33-伊東-普通,9.5
384,横浜,2021-11-30 15:32:00,2021-11-30 15:32:00,14-33-伊東-普通,10.0
2284,横浜,2021-11-30 15:33:00,2021-11-30 15:33:00,14-33-伊東-普通,10.5
385,戸塚,2021-11-30 15:43:00,2021-11-30 15:43:00,14-33-伊東-普通,11.0
386,大船,2021-11-30 15:48:00,2021-11-30 15:48:00,14-33-伊東-普通,12.0
2285,大船,2021-11-30 15:49:00,2021-11-30 15:49:00,14-33-伊東-普通,12.5
387,藤沢,2021-11-30 15:53:00,2021-11-30 15:53:00,14-33-伊東-普通,13.0
388,辻堂,2021-11-30 15:56:00,2021-11-30 15:56:00,14-33-伊東-普通,14.0
2286,辻堂,2021-11-30 15:57:00,2021-11-30 15:57:00,14-33-伊東-普通,14.5
389,茅ケ崎,2021-11-30 16:00:00,2021-11-30 16:00:00,14-33-伊東-普通,15.0
390,平塚,2021-11-30 16:05:00,2021-11-30 16:05:00,14-33-伊東-普通,16.0
2287,平塚,2021-11-30 16:10:00,2021-11-30 16:10:00,14-33-伊東-普通,16.5
391,大磯,2021-11-30 16:13:00,2021-11-30 16:13:00,14-33-伊東-普通,17.0
2288,大磯,2021-11-30 16:14:00,2021-11-30 16:14:00,14-33-伊東-普通,17.5
392,二宮,2021-11-30 16:18:00,2021-11-30 16:18:00,14-33-伊東-普通,18.0
393,国府津,2021-11-30 16:22:00,2021-11-30 16:22:00,14-33-伊東-普通,19.0
2289,国府津,2021-11-30 16:23:00,2021-11-30 16:23:00,14-33-伊東-普通,19.5
394,鴨宮,2021-11-30 16:26:00,2021-11-30 16:26:00,14-33-伊東-普通,20.0
395,小田原,2021-11-30 16:29:00,2021-11-30 16:29:00,14-33-伊東-普通,21.0
396,早川,2021-11-30 16:32:00,2021-11-30 16:32:00,14-33-伊東-普通,22.0
397,根府川,2021-11-30 16:36:00,2021-11-30 16:36:00,14-33-伊東-普通,23.0
2290,根府川,2021-11-30 16:37:00,2021-11-30 16:37:00,14-33-伊東-普通,23.5
398,真鶴,2021-11-30 16:42:00,2021-11-30 16:42:00,14-33-伊東-普通,24.0
399,湯河原,2021-11-30 16:45:00,2021-11-30 16:45:00,14-33-伊東-普通,25.0
2291,湯河原,2021-11-30 16:46:00,2021-11-30 16:46:00,14-33-伊東-普通,25.5
400,熱海,2021-11-30 16:52:00,2021-11-30 16:52:00,14-33-伊東-普通,26.0
2292,熱海,2021-11-30 16:53:00,2021-11-30 16:53:00,14-33-伊東-普通,26.5
401,来宮,2021-11-30 16:56:00,2021-11-30 16:56:00,14-33-伊東-普通,27.0
402,伊豆多賀,2021-11-30 17:01:00,2021-11-30 17:01:00,14-33-伊東-普通,28.0
2293,伊豆多賀,2021-11-30 17:02:00,2021-11-30 17:02:00,14-33-伊東-普通,28.5
403,網代,2021-11-30 17:06:00,2021-11-30 17:06:00,14-33-伊東-普通,29.0
404,宇佐美,2021-11-30 17:11:00,2021-11-30 17:11:00,14-33-伊東-普通,30.0
405,伊東,2021-11-30 17:16:00,,14-33-伊東-普通,31.0
325,大宮(埼玉),2021-11-30 14:50:00,2021-11-30 14:50:00,14-52-熱海-普通,0.0
326,さいたま新都心,2021-11-30 14:54:00,2021-11-30 14:54:00,14-52-熱海-普通,1.0
2255,さいたま新都心,2021-11-30 14:55:00,2021-11-30 14:55:00,14-52-熱海-普通,1.5
327,浦和,2021-11-30 14:59:00,2021-11-30 14:59:00,14-52-熱海-普通,2.0
328,赤羽,2021-11-30 15:08:00,2021-11-30 15:08:00,14-52-熱海-普通,3.0
329,尾久,2021-11-30 15:13:00,2021-11-30 15:13:00,14-52-熱海-普通,4.0
330,上野,2021-11-30 15:19:00,2021-11-30 15:19:00,14-52-熱海-普通,5.0
2256,上野,2021-11-30 15:21:00,2021-11-30 15:21:00,14-52-熱海-普通,5.5
331,東京,2021-11-30 15:26:00,2021-11-30 15:26:00,14-52-熱海-普通,6.0
2257,東京,2021-11-30 15:27:00,2021-11-30 15:27:00,14-52-熱海-普通,6.5
332,新橋,2021-11-30 15:29:00,2021-11-30 15:29:00,14-52-熱海-普通,7.0
2258,新橋,2021-11-30 15:30:00,2021-11-30 15:30:00,14-52-熱海-普通,7.5
333,品川,2021-11-30 15:34:00,2021-11-30 15:34:00,14-52-熱海-普通,8.0
2259,品川,2021-11-30 15:35:00,2021-11-30 15:35:00,14-52-熱海-普通,8.5
334,川崎,2021-11-30 15:43:00,2021-11-30 15:43:00,14-52-熱海-普通,9.0
2260,川崎,2021-11-30 15:44:00,2021-11-30 15:44:00,14-52-熱海-普通,9.5
335,横浜,2021-11-30 15:52:00,2021-11-30 15:52:00,14-52-熱海-普通,10.0
2261,横浜,2021-11-30 15:53:00,2021-11-30 15:53:00,14-52-熱海-普通,10.5
336,戸塚,2021-11-30 16:03:00,2021-11-30 16:03:00,14-52-熱海-普通,11.0
337,大船,2021-11-30 16:09:00,2021-11-30 16:09:00,14-52-熱海-普通,12.0
2262,大船,2021-11-30 16:10:00,2021-11-30 16:10:00,14-52-熱海-普通,12.5
338,藤沢,2021-11-30 16:14:00,2021-11-30 16:14:00,14-52-熱海-普通,13.0
339,辻堂,2021-11-30 16:18:00,2021-11-30 16:18:00,14-52-熱海-普通,14.0
340,茅ケ崎,2021-11-30 16:22:00,2021-11-30 16:22:00,14-52-熱海-普通,15.0
341,平塚,2021-11-30 16:27:00,2021-11-30 16:27:00,14-52-熱海-普通,16.0
2263,平塚,2021-11-30 16:28:00,2021-11-30 16:28:00,14-52-熱海-普通,16.5
342,大磯,2021-11-30 16:31:00,2021-11-30 16:31:00,14-52-熱海-普通,17.0
343,二宮,2021-11-30 16:35:00,2021-11-30 16:35:00,14-52-熱海-普通,18.0
2264,二宮,2021-11-30 16:36:00,2021-11-30 16:36:00,14-52-熱海-普通,18.5
344,国府津,2021-11-30 16:39:00,2021-11-30 16:39:00,14-52-熱海-普通,19.0
2265,国府津,2021-11-30 16:40:00,2021-11-30 16:40:00,14-52-熱海-普通,19.5
345,鴨宮,2021-11-30 16:43:00,2021-11-30 16:43:00,14-52-熱海-普通,20.0
346,小田原,2021-11-30 16:46:00,2021-11-30 16:46:00,14-52-熱海-普通,21.0
2266,小田原,2021-11-30 16:47:00,2021-11-30 16:47:00,14-52-熱海-普通,21.5
347,早川,2021-11-30 16:49:00,2021-11-30 16:49:00,14-52-熱海-普通,22.0
348,根府川,2021-11-30 16:54:00,2021-11-30 16:54:00,14-52-熱海-普通,23.0
349,真鶴,2021-11-30 16:59:00,2021-11-30 16:59:00,14-52-熱海-普通,24.0
350,湯河原,2021-11-30 17:03:00,2021-11-30 17:03:00,14-52-熱海-普通,25.0
351,熱海,2021-11-30 17:11:00,,14-52-熱海-普通,26.0
612,大宮(埼玉),2021-11-30 14:55:00,2021-11-30 14:55:00,14-56-平塚-快速,0.0
613,浦和,2021-11-30 15:02:00,2021-11-30 15:02:00,14-56-平塚-快速,1.0
2408,浦和,2021-11-30 15:03:00,2021-11-30 15:03:00,14-56-平塚-快速,1.5
614,赤羽,2021-11-30 15:11:00,2021-11-30 15:11:00,14-56-平塚-快速,2.0
2409,赤羽,2021-11-30 15:12:00,2021-11-30 15:12:00,14-56-平塚-快速,2.5
615,池袋,2021-11-30 15:22:00,2021-11-30 15:22:00,14-56-平塚-快速,3.0
2410,池袋,2021-11-30 15:23:00,2021-11-30 15:23:00,14-56-平塚-快速,3.5
616,新宿,2021-11-30 15:29:00,2021-11-30 15:29:00,14-56-平塚-快速,4.0
2411,新宿,2021-11-30 15:30:00,2021-11-30 15:30:00,14-56-平塚-快速,4.5
617,渋谷,2021-11-30 15:34:00,2021-11-30 15:34:00,14-56-平塚-快速,5.0
2412,渋谷,2021-11-30 15:35:00,2021-11-30 15:35:00,14-56-平塚-快速,5.5
618,恵比寿,2021-11-30 15:37:00,2021-11-30 15:37:00,14-56-平塚-快速,6.0
619,大崎,2021-11-30 15:41:00,2021-11-30 15:41:00,14-56-平塚-快速,7.0
2413,大崎,2021-11-30 15:42:00,2021-11-30 15:42:00,14-56-平塚-快速,7.5
620,武蔵小杉,2021-11-30 15:50:00,2021-11-30 15:50:00,14-56-平塚-快速,8.0
621,横浜,2021-11-30 16:00:00,2021-11-30 16:00:00,14-56-平塚-快速,9.0
2414,横浜,2021-11-30 16:01:00,2021-11-30 16:01:00,14-56-平塚-快速,9.5
622,戸塚,2021-11-30 16:10:00,2021-11-30 16:10:00,14-56-平塚-快速,10.0
623,大船,2021-11-30 16:15:00,2021-11-30 16:15:00,14-56-平塚-快速,11.0
2415,大船,2021-11-30 16:16:00,2021-11-30 16:16:00,14-56-平塚-快速,11.5
624,藤沢,2021-11-30 16:20:00,2021-11-30 16:20:00,14-56-平塚-快速,12.0
625,辻堂,2021-11-30 16:23:00,2021-11-30 16:23:00,14-56-平塚-快速,13.0
2416,辻堂,2021-11-30 16:24:00,2021-11-30 16:24:00,14-56-平塚-快速,13.5
626,茅ケ崎,2021-11-30 16:27:00,2021-11-30 16:27:00,14-56-平塚-快速,14.0
627,平塚,2021-11-30 16:32:00,,14-56-平塚-快速,15.0
1194,大宮(埼玉),2021-11-30 14:59:00,2021-11-30 14:59:00,15-00-上野-草津,0.0
1195,浦和,2021-11-30 15:06:00,2021-11-30 15:06:00,15-00-上野-草津,1.0
2726,浦和,2021-11-30 15:07:00,2021-11-30 15:07:00,15-00-上野-草津,1.5
1196,赤羽,2021-11-30 15:15:00,2021-11-30 15:15:00,15-00-上野-草津,2.0
1197,上野,2021-11-30 15:26:00,,15-00-上野-草津,3.0
681,大宮(埼玉),2021-11-30 15:13:00,2021-11-30 15:13:00,15-14-熱海-普通,0.0
682,さいたま新都心,2021-11-30 15:16:00,2021-11-30 15:16:00,15-14-熱海-普通,1.0
2443,さいたま新都心,2021-11-30 15:17:00,2021-11-30 15:17:00,15-14-熱海-普通,1.5
683,浦和,2021-11-30 15:21:00,2021-11-30 15:21:00,15-14-熱海-普通,2.0
684,赤羽,2021-11-30 15:29:00,2021-11-30 15:29:00,15-14-熱海-普通,3.0
685,尾久,2021-11-30 15:34:00,2021-11-30 15:34:00,15-14-熱海-普通,4.0
686,上野,2021-11-30 15:40:00,2021-11-30 15:40:00,15-14-熱海-普通,5.0
2444,上野,2021-11-30 15:41:00,2021-11-30 15:41:00,15-14-熱海-普通,5.5
687,東京,2021-11-30 15:46:00,2021-11-30 15:46:00,15-14-熱海-普通,6.0
2445,東京,2021-11-30 15:47:00,2021-11-30 15:47:00,15-14-熱海-普通,6.5
688,新橋,2021-11-30 15:49:00,2021-11-30 15:49:00,15-14-熱海-普通,7.0
2446,新橋,2021-11-30 15:50:00,2021-11-30 15:50:00,15-14-熱海-普通,7.5
689,品川,2021-11-30 15:54:00,2021-11-30 15:54:00,15-14-熱海-普通,8.0
2447,品川,2021-11-30 15:55:00,2021-11-30 15:55:00,15-14-熱海-普通,8.5
690,川崎,2021-11-30 16:04:00,2021-11-30 16:04:00,15-14-熱海-普通,9.0
2448,川崎,2021-11-30 16:05:00,2021-11-30 16:05:00,15-14-熱海-普通,9.5
691,横浜,2021-11-30 16:12:00,2021-11-30 16:12:00,15-14-熱海-普通,10.0
2449,横浜,2021-11-30 16:13:00,2021-11-30 16:13:00,15-14-熱海-普通,10.5
692,戸塚,2021-11-30 16:23:00,2021-11-30 16:23:00,15-14-熱海-普通,11.0
693,大船,2021-11-30 16:28:00,2021-11-30 16:28:00,15-14-熱海-普通,12.0
2450,大船,2021-11-30 16:29:00,2021-11-30 16:29:00,15-14-熱海-普通,12.5
694,藤沢,2021-11-30 16:33:00,2021-11-30 16:33:00,15-14-熱海-普通,13.0
2451,藤沢,2021-11-30 16:34:00,2021-11-30 16:34:00,15-14-熱海-普通,13.5
695,辻堂,2021-11-30 16:37:00,2021-11-30 16:37:00,15-14-熱海-普通,14.0
696,茅ケ崎,2021-11-30 16:41:00,2021-11-30 16:41:00,15-14-熱海-普通,15.0
697,平塚,2021-11-30 16:46:00,2021-11-30 16:46:00,15-14-熱海-普通,16.0
698,大磯,2021-11-30 16:49:00,2021-11-30 16:49:00,15-14-熱海-普通,17.0
2452,大磯,2021-11-30 16:50:00,2021-11-30 16:50:00,15-14-熱海-普通,17.5
699,二宮,2021-11-30 16:54:00,2021-11-30 16:54:00,15-14-熱海-普通,18.0
700,国府津,2021-11-30 16:59:00,2021-11-30 16:59:00,15-14-熱海-普通,19.0
2453,国府津,2021-11-30 17:03:00,2021-11-30 17:03:00,15-14-熱海-普通,19.5
701,鴨宮,2021-11-30 17:06:00,2021-11-30 17:06:00,15-14-熱海-普通,20.0
2454,鴨宮,2021-11-30 17:07:00,2021-11-30 17:07:00,15-14-熱海-普通,20.5
702,小田原,2021-11-30 17:11:00,2021-11-30 17:11:00,15-14-熱海-普通,21.0
2455,小田原,2021-11-30 17:17:00,2021-11-30 17:17:00,15-14-熱海-普通,21.5
703,早川,2021-11-30 17:19:00,2021-11-30 17:19:00,15-14-熱海-普通,22.0
704,根府川,2021-11-30 17:24:00,2021-11-30 17:24:00,15-14-熱海-普通,23.0
705,真鶴,2021-11-30 17:29:00,2021-11-30 17:29:00,15-14-熱海-普通,24.0
706,湯河原,2021-11-30 17:33:00,2021-11-30 17:33:00,15-14-熱海-普通,25.0
707,熱海,2021-11-30 17:40:00,,15-14-熱海-普通,26.0
1553,大宮(埼玉),2021-11-30 15:26:00,2021-11-30 15:26:00,15-27-小田原-特別快速,0.0
1554,浦和,2021-11-30 15:33:00,2021-11-30 15:33:00,15-27-小田原-特別快速,1.0
1555,赤羽,2021-11-30 15:41:00,2021-11-30 15:41:00,15-27-小田原-特別快速,2.0
1556,池袋,2021-11-30 15:53:00,2021-11-30 15:53:00,15-27-小田原-特別快速,3.0
2916,池袋,2021-11-30 15:54:00,2021-11-30 15:54:00,15-27-小田原-特別快速,3.5
1557,新宿,2021-11-30 15:59:00,2021-11-30 15:59:00,15-27-小田原-特別快速,4.0
2917,新宿,2021-11-30 16:00:00,2021-11-30 16:00:00,15-27-小田原-特別快速,4.5
1558,渋谷,2021-11-30 16:04:00,2021-11-30 16:04:00,15-27-小田原-特別快速,5.0
2918,渋谷,2021-11-30 16:05:00,2021-11-30 16:05:00,15-27-小田原-特別快速,5.5
1559,大崎,2021-11-30 16:10:00,2021-11-30 16:10:00,15-27-小田原-特別快速,6.0
2919,大崎,2021-11-30 16:11:00,2021-11-30 16:11:00,15-27-小田原-特別快速,6.5
1560,武蔵小杉,2021-11-30 16:18:00,2021-11-30 16:18:00,15-27-小田原-特別快速,7.0
2920,武蔵小杉,2021-11-30 16:19:00,2021-11-30 16:19:00,15-27-小田原-特別快速,7.5
1561,横浜,2021-11-30 16:29:00,2021-11-30 16:29:00,15-27-小田原-特別快速,8.0
2921,横浜,2021-11-30 16:30:00,2021-11-30 16:30:00,15-27-小田原-特別快速,8.5
1562,戸塚,2021-11-30 16:39:00,2021-11-30 16:39:00,15-27-小田原-特別快速,9.0
2922,戸塚,2021-11-30 16:40:00,2021-11-30 16:40:00,15-27-小田原-特別快速,9.5
1563,大船,2021-11-30 16:44:00,2021-11-30 16:44:00,15-27-小田原-特別快速,10.0
2923,大船,2021-11-30 16:45:00,2021-11-30 16:45:00,15-27-小田原-特別快速,10.5
1564,藤沢,2021-11-30 16:49:00,2021-11-30 16:49:00,15-27-小田原-特別快速,11.0
1565,茅ケ崎,2021-11-30 16:54:00,2021-11-30 16:54:00,15-27-小田原-特別快速,12.0
2924,茅ケ崎,2021-11-30 16:55:00,2021-11-30 16:55:00,15-27-小田原-特別快速,12.5
1566,平塚,2021-11-30 16:59:00,2021-11-30 16:59:00,15-27-小田原-特別快速,13.0
1567,国府津,2021-11-30 17:08:00,2021-11-30 17:08:00,15-27-小田原-特別快速,14.0
2925,国府津,2021-11-30 17:09:00,2021-11-30 17:09:00,15-27-小田原-特別快速,14.5
1568,小田原,2021-11-30 17:14:00,,15-27-小田原-特別快速,15.0
724,大宮(埼玉),2021-11-30 15:32:00,2021-11-30 15:32:00,15-33-平塚-普通,0.0
725,さいたま新都心,2021-11-30 15:35:00,2021-11-30 15:35:00,15-33-平塚-普通,1.0
2466,さいたま新都心,2021-11-30 15:36:00,2021-11-30 15:36:00,15-33-平塚-普通,1.5
726,浦和,2021-11-30 15:40:00,2021-11-30 15:40:00,15-33-平塚-普通,2.0
727,赤羽,2021-11-30 15:48:00,2021-11-30 15:48:00,15-33-平塚-普通,3.0
2467,赤羽,2021-11-30 15:49:00,2021-11-30 15:49:00,15-33-平塚-普通,3.5
728,尾久,2021-11-30 15:53:00,2021-11-30 15:53:00,15-33-平塚-普通,4.0
729,上野,2021-11-30 15:59:00,2021-11-30 15:59:00,15-33-平塚-普通,5.0
2468,上野,2021-11-30 16:01:00,2021-11-30 16:01:00,15-33-平塚-普通,5.5
730,東京,2021-11-30 16:06:00,2021-11-30 16:06:00,15-33-平塚-普通,6.0
2469,東京,2021-11-30 16:07:00,2021-11-30 16:07:00,15-33-平塚-普通,6.5
731,新橋,2021-11-30 16:10:00,2021-11-30 16:10:00,15-33-平塚-普通,7.0
732,品川,2021-11-30 16:15:00,2021-11-30 16:15:00,15-33-平塚-普通,8.0
733,川崎,2021-11-30 16:24:00,2021-11-30 16:24:00,15-33-平塚-普通,9.0
2470,川崎,2021-11-30 16:25:00,2021-11-30 16:25:00,15-33-平塚-普通,9.5
734,横浜,2021-11-30 16:32:00,2021-11-30 16:32:00,15-33-平塚-普通,10.0
2471,横浜,2021-11-30 16:33:00,2021-11-30 16:33:00,15-33-平塚-普通,10.5
735,戸塚,2021-11-30 16:43:00,2021-11-30 16:43:00,15-33-平塚-普通,11.0
736,大船,2021-11-30 16:48:00,2021-11-30 16:48:00,15-33-平塚-普通,12.0
2472,大船,2021-11-30 16:49:00,2021-11-30 16:49:00,15-33-平塚-普通,12.5
737,藤沢,2021-11-30 16:53:00,2021-11-30 16:53:00,15-33-平塚-普通,13.0
738,辻堂,2021-11-30 16:56:00,2021-11-30 16:56:00,15-33-平塚-普通,14.0
2473,辻堂,2021-11-30 16:57:00,2021-11-30 16:57:00,15-33-平塚-普通,14.5
739,茅ケ崎,2021-11-30 17:00:00,2021-11-30 17:00:00,15-33-平塚-普通,15.0
740,平塚,2021-11-30 17:05:00,,15-33-平塚-普通,16.0
938,大宮(埼玉),2021-11-30 15:50:00,2021-11-30 15:50:00,15-53-沼津-普通,0.0
939,さいたま新都心,2021-11-30 15:56:00,2021-11-30 15:56:00,15-53-沼津-普通,1.0
940,浦和,2021-11-30 16:00:00,2021-11-30 16:00:00,15-53-沼津-普通,2.0
2578,浦和,2021-11-30 16:01:00,2021-11-30 16:01:00,15-53-沼津-普通,2.5
941,赤羽,2021-11-30 16:08:00,2021-11-30 16:08:00,15-53-沼津-普通,3.0
2579,赤羽,2021-11-30 16:09:00,2021-11-30 16:09:00,15-53-沼津-普通,3.5
942,尾久,2021-11-30 16:13:00,2021-11-30 16:13:00,15-53-沼津-普通,4.0
2580,尾久,2021-11-30 16:14:00,2021-11-30 16:14:00,15-53-沼津-普通,4.5
943,上野,2021-11-30 16:19:00,2021-11-30 16:19:00,15-53-沼津-普通,5.0
2581,上野,2021-11-30 16:21:00,2021-11-30 16:21:00,15-53-沼津-普通,5.5
944,東京,2021-11-30 16:26:00,2021-11-30 16:26:00,15-53-沼津-普通,6.0
2582,東京,2021-11-30 16:27:00,2021-11-30 16:27:00,15-53-沼津-普通,6.5
945,新橋,2021-11-30 16:29:00,2021-11-30 16:29:00,15-53-沼津-普通,7.0
2583,新橋,2021-11-30 16:30:00,2021-11-30 16:30:00,15-53-沼津-普通,7.5
946,品川,2021-11-30 16:34:00,2021-11-30 16:34:00,15-53-沼津-普通,8.0
2584,品川,2021-11-30 16:35:00,2021-11-30 16:35:00,15-53-沼津-普通,8.5
947,川崎,2021-11-30 16:44:00,2021-11-30 16:44:00,15-53-沼津-普通,9.0
2585,川崎,2021-11-30 16:45:00,2021-11-30 16:45:00,15-53-沼津-普通,9.5
948,横浜,2021-11-30 16:53:00,2021-11-30 16:53:00,15-53-沼津-普通,10.0
2586,横浜,2021-11-30 16:54:00,2021-11-30 16:54:00,15-53-沼津-普通,10.5
949,戸塚,2021-11-30 17:04:00,2021-11-30 17:04:00,15-53-沼津-普通,11.0
950,大船,2021-11-30 17:09:00,2021-11-30 17:09:00,15-53-沼津-普通,12.0
2587,大船,2021-11-30 17:10:00,2021-11-30 17:10:00,15-53-沼津-普通,12.5
951,藤沢,2021-11-30 17:14:00,2021-11-30 17:14:00,15-53-沼津-普通,13.0
2588,藤沢,2021-11-30 17:15:00,2021-11-30 17:15:00,15-53-沼津-普通,13.5
952,辻堂,2021-11-30 17:18:00,2021-11-30 17:18:00,15-53-沼津-普通,14.0
2589,辻堂,2021-11-30 17:19:00,2021-11-30 17:19:00,15-53-沼津-普通,14.5
953,茅ケ崎,2021-11-30 17:22:00,2021-11-30 17:22:00,15-53-沼津-普通,15.0
954,平塚,2021-11-30 17:27:00,2021-11-30 17:27:00,15-53-沼津-普通,16.0
2590,平塚,2021-11-30 17:28:00,2021-11-30 17:28:00,15-53-沼津-普通,16.5
955,大磯,2021-11-30 17:31:00,2021-11-30 17:31:00,15-53-沼津-普通,17.0
2591,大磯,2021-11-30 17:32:00,2021-11-30 17:32:00,15-53-沼津-普通,17.5
956,二宮,2021-11-30 17:36:00,2021-11-30 17:36:00,15-53-沼津-普通,18.0
957,国府津,2021-11-30 17:40:00,2021-11-30 17:40:00,15-53-沼津-普通,19.0
2592,国府津,2021-11-30 17:43:00,2021-11-30 17:43:00,15-53-沼津-普通,19.5
958,鴨宮,2021-11-30 17:46:00,2021-11-30 17:46:00,15-53-沼津-普通,20.0
959,小田原,2021-11-30 17:50:00,2021-11-30 17:50:00,15-53-沼津-普通,21.0
2593,小田原,2021-11-30 17:53:00,2021-11-30 17:53:00,15-53-沼津-普通,21.5
960,早川,2021-11-30 17:56:00,2021-11-30 17:56:00,15-53-沼津-普通,22.0
961,根府川,2021-11-30 18:00:00,2021-11-30 18:00:00,15-53-沼津-普通,23.0
2594,根府川,2021-11-30 18:01:00,2021-11-30 18:01:00,15-53-沼津-普通,23.5
962,真鶴,2021-11-30 18:06:00,2021-11-30 18:06:00,15-53-沼津-普通,24.0
963,湯河原,2021-11-30 18:09:00,2021-11-30 18:09:00,15-53-沼津-普通,25.0
2595,湯河原,2021-11-30 18:10:00,2021-11-30 18:10:00,15-53-沼津-普通,25.5
964,熱海,2021-11-30 18:16:00,2021-11-30 18:16:00,15-53-沼津-普通,26.0
2596,熱海,2021-11-30 18:21:00,2021-11-30 18:21:00,15-53-沼津-普通,26.5
965,函南,2021-11-30 18:28:00,2021-11-30 18:28:00,15-53-沼津-普通,27.0
966,三島,2021-11-30 18:33:00,2021-11-30 18:33:00,15-53-沼津-普通,28.0
2597,三島,2021-11-30 18:34:00,2021-11-30 18:34:00,15-53-沼津-普通,28.5
967,沼津,2021-11-30 18:39:00,,15-53-沼津-普通,29.0
1263,大宮(埼玉),2021-11-30 15:56:00,2021-11-30 15:56:00,15-57-平塚-快速,0.0
