,Station,Arrive,Depart,Train,index
2640,吉祥寺,2021-11-30 09:48:00,2021-11-30 09:48:00,09-18-豊田-快速,10.0
2641,三鷹,2021-11-30 09:52:00,2021-11-30 09:52:00,09-18-豊田-快速,11.0
2642,武蔵境,2021-11-30 09:55:00,2021-11-30 09:55:00,09-18-豊田-快速,12.0
2643,東小金井,2021-11-30 09:57:00,2021-11-30 09:57:00,09-18-豊田-快速,13.0
2644,武蔵小金井,2021-11-30 09:59:00,2021-11-30 09:59:00,09-18-豊田-快速,14.0
2645,国分寺,2021-11-30 10:02:00,2021-11-30 10:02:00,09-18-豊田-快速,15.0
2646,西国分寺,2021-11-30 10:04:00,2021-11-30 10:04:00,09-18-豊田-快速,16.0
2647,国立,2021-11-30 10:07:00,2021-11-30 10:07:00,09-18-豊田-快速,17.0
2648,立川,2021-11-30 10:12:00,2021-11-30 10:12:00,09-18-豊田-快速,18.0
2649,日野(東京),2021-11-30 10:15:00,2021-11-30 10:15:00,09-18-豊田-快速,19.0
2650,豊田,2021-11-30 10:18:00,,09-18-豊田-快速,20.0
347,東京,2021-11-30 09:20:00,2021-11-30 09:20:00,09-20-青梅-快速,0.0
348,神田(東京),2021-11-30 09:22:00,2021-11-30 09:22:00,09-20-青梅-快速,1.0
349,御茶ノ水,2021-11-30 09:25:00,2021-11-30 09:25:00,09-20-青梅-快速,2.0
350,四ツ谷,2021-11-30 09:29:00,2021-11-30 09:29:00,09-20-青梅-快速,3.0
351,新宿,2021-11-30 09:35:00,2021-11-30 09:35:00,09-20-青梅-快速,4.0
352,中野(東京),2021-11-30 09:40:00,2021-11-30 09:40:00,09-20-青梅-快速,5.0
353,高円寺,2021-11-30 09:42:00,2021-11-30 09:42:00,09-20-青梅-快速,6.0
354,阿佐ケ谷,2021-11-30 09:43:00,2021-11-30 09:43:00,09-20-青梅-快速,7.0
355,荻窪,2021-11-30 09:46:00,2021-11-30 09:46:00,09-20-青梅-快速,8.0
356,西荻窪,2021-11-30 09:48:00,2021-11-30 09:48:00,09-20-青梅-快速,9.0
357,吉祥寺,2021-11-30 09:50:00,2021-11-30 09:50:00,09-20-青梅-快速,10.0
358,三鷹,2021-11-30 09:54:00,2021-11-30 09:54:00,09-20-青梅-快速,11.0
359,武蔵境,2021-11-30 09:57:00,2021-11-30 09:57:00,09-20-青梅-快速,12.0
360,東小金井,2021-11-30 09:59:00,2021-11-30 09:59:00,09-20-青梅-快速,13.0
361,武蔵小金井,2021-11-30 10:02:00,2021-11-30 10:02:00,09-20-青梅-快速,14.0
362,国分寺,2021-11-30 10:05:00,2021-11-30 10:05:00,09-20-青梅-快速,15.0
363,西国分寺,2021-11-30 10:07:00,2021-11-30 10:07:00,09-20-青梅-快速,16.0
364,国立,2021-11-30 10:09:00,2021-11-30 10:09:00,09-20-青梅-快速,17.0
365,立川,2021-11-30 10:13:00,2021-11-30 10:13:00,09-20-青梅-快速,18.0
366,西立川,2021-11-30 10:19:00,2021-11-30 10:19:00,09-20-青梅-快速,19.0
367,東中神,2021-11-30 10:20:00,2021-11-30 10:20:00,09-20-青梅-快速,20.0
368,中神,2021-11-30 10:22:00,2021-11-30 10:22:00,09-20-青梅-快速,21.0
369,昭島,2021-11-30 10:24:00,2021-11-30 10:24:00,09-20-青梅-快速,22.0
370,拝島,2021-11-30 10:27:00,2021-11-30 10:27:00,09-20-青梅-快速,23.0
6542,拝島,2021-11-30 10:31:00,2021-11-30 10:31:00,09-20-青梅-快速,23.5
371,牛浜,2021-11-30 10:33:00,2021-11-30 10:33:00,09-20-青梅-快速,24.0
372,福生,2021-11-30 10:35:00,2021-11-30 10:35:00,09-20-青梅-快速,25.0
373,羽村,2021-11-30 10:37:00,2021-11-30 10:37:00,09-20-青梅-快速,26.0
374,小作,2021-11-30 10:40:00,2021-11-30 10:40:00,09-20-青梅-快速,27.0
375,河辺,2021-11-30 10:43:00,2021-11-30 10:43:00,09-20-青梅-快速,28.0
376,東青梅,2021-11-30 10:45:00,2021-11-30 10:45:00,09-20-青梅-快速,29.0
377,青梅,2021-11-30 10:48:00,,09-20-青梅-快速,30.0
3249,東京,2021-11-30 09:23:00,2021-11-30 09:23:00,09-23-高尾-快速,0.0
3250,神田(東京),2021-11-30 09:25:00,2021-11-30 09:25:00,09-23-高尾-快速,1.0
3251,御茶ノ水,2021-11-30 09:27:00,2021-11-30 09:27:00,09-23-高尾-快速,2.0
3252,四ツ谷,2021-11-30 09:32:00,2021-11-30 09:32:00,09-23-高尾-快速,3.0
3253,新宿,2021-11-30 09:38:00,2021-11-30 09:38:00,09-23-高尾-快速,4.0
3254,中野(東京),2021-11-30 09:42:00,2021-11-30 09:42:00,09-23-高尾-快速,5.0
3255,高円寺,2021-11-30 09:44:00,2021-11-30 09:44:00,09-23-高尾-快速,6.0
3256,阿佐ケ谷,2021-11-30 09:46:00,2021-11-30 09:46:00,09-23-高尾-快速,7.0
3257,荻窪,2021-11-30 09:48:00,2021-11-30 09:48:00,09-23-高尾-快速,8.0
3258,西荻窪,2021-11-30 09:51:00,2021-11-30 09:51:00,09-23-高尾-快速,9.0
3259,吉祥寺,2021-11-30 09:53:00,2021-11-30 09:53:00,09-23-高尾-快速,10.0
3260,三鷹,2021-11-30 09:56:00,2021-11-30 09:56:00,09-23-高尾-快速,11.0
3261,武蔵境,2021-11-30 09:59:00,2021-11-30 09:59:00,09-23-高尾-快速,12.0
3262,東小金井,2021-11-30 10:01:00,2021-11-30 10:01:00,09-23-高尾-快速,13.0
3263,武蔵小金井,2021-11-30 10:04:00,2021-11-30 10:04:00,09-23-高尾-快速,14.0
3264,国分寺,2021-11-30 10:11:00,2021-11-30 10:11:00,09-23-高尾-快速,15.0
3265,西国分寺,2021-11-30 10:13:00,2021-11-30 10:13:00,09-23-高尾-快速,16.0
3266,国立,2021-11-30 10:15:00,2021-11-30 10:15:00,09-23-高尾-快速,17.0
3267,立川,2021-11-30 10:19:00,2021-11-30 10:19:00,09-23-高尾-快速,18.0
3268,日野(東京),2021-11-30 10:22:00,2021-11-30 10:22:00,09-23-高尾-快速,19.0
3269,豊田,2021-11-30 10:31:00,2021-11-30 10:31:00,09-23-高尾-快速,20.0
3270,八王子,2021-11-30 10:36:00,2021-11-30 10:36:00,09-23-高尾-快速,21.0
3271,西八王子,2021-11-30 10:39:00,2021-11-30 10:39:00,09-23-高尾-快速,22.0
3272,高尾(東京),2021-11-30 10:43:00,,09-23-高尾-快速,23.0
4944,東京,2021-11-30 09:25:00,2021-11-30 09:25:00,09-25-武蔵小金井-快速,0.0
4945,神田(東京),2021-11-30 09:27:00,2021-11-30 09:27:00,09-25-武蔵小金井-快速,1.0
4946,御茶ノ水,2021-11-30 09:29:00,2021-11-30 09:29:00,09-25-武蔵小金井-快速,2.0
4947,四ツ谷,2021-11-30 09:34:00,2021-11-30 09:34:00,09-25-武蔵小金井-快速,3.0
4948,新宿,2021-11-30 09:40:00,2021-11-30 09:40:00,09-25-武蔵小金井-快速,4.0
4949,中野(東京),2021-11-30 09:44:00,2021-11-30 09:44:00,09-25-武蔵小金井-快速,5.0
4950,高円寺,2021-11-30 09:46:00,2021-11-30 09:46:00,09-25-武蔵小金井-快速,6.0
4951,阿佐ケ谷,2021-11-30 09:48:00,2021-11-30 09:48:00,09-25-武蔵小金井-快速,7.0
4952,荻窪,2021-11-30 09:50:00,2021-11-30 09:50:00,09-25-武蔵小金井-快速,8.0
4953,西荻窪,2021-11-30 09:53:00,2021-11-30 09:53:00,09-25-武蔵小金井-快速,9.0
4954,吉祥寺,2021-11-30 09:55:00,2021-11-30 09:55:00,09-25-武蔵小金井-快速,10.0
4955,三鷹,2021-11-30 09:58:00,2021-11-30 09:58:00,09-25-武蔵小金井-快速,11.0
4956,武蔵境,2021-11-30 10:01:00,2021-11-30 10:01:00,09-25-武蔵小金井-快速,12.0
4957,東小金井,2021-11-30 10:03:00,2021-11-30 10:03:00,09-25-武蔵小金井-快速,13.0
4958,武蔵小金井,2021-11-30 10:06:00,,09-25-武蔵小金井-快速,14.0
5280,東京,2021-11-30 09:27:00,2021-11-30 09:27:00,09-27-豊田-快速,0.0
5281,神田(東京),2021-11-30 09:29:00,2021-11-30 09:29:00,09-27-豊田-快速,1.0
5282,御茶ノ水,2021-11-30 09:32:00,2021-11-30 09:32:00,09-27-豊田-快速,2.0
5283,四ツ谷,2021-11-30 09:36:00,2021-11-30 09:36:00,09-27-豊田-快速,3.0
5284,新宿,2021-11-30 09:42:00,2021-11-30 09:42:00,09-27-豊田-快速,4.0
5285,中野(東京),2021-11-30 09:46:00,2021-11-30 09:46:00,09-27-豊田-快速,5.0
5286,高円寺,2021-11-30 09:48:00,2021-11-30 09:48:00,09-27-豊田-快速,6.0
5287,阿佐ケ谷,2021-11-30 09:50:00,2021-11-30 09:50:00,09-27-豊田-快速,7.0
5288,荻窪,2021-11-30 09:52:00,2021-11-30 09:52:00,09-27-豊田-快速,8.0
5289,西荻窪,2021-11-30 09:55:00,2021-11-30 09:55:00,09-27-豊田-快速,9.0
5290,吉祥寺,2021-11-30 09:57:00,2021-11-30 09:57:00,09-27-豊田-快速,10.0
5291,三鷹,2021-11-30 10:04:00,2021-11-30 10:04:00,09-27-豊田-快速,11.0
5292,武蔵境,2021-11-30 10:06:00,2021-11-30 10:06:00,09-27-豊田-快速,12.0
5293,東小金井,2021-11-30 10:09:00,2021-11-30 10:09:00,09-27-豊田-快速,13.0
5294,武蔵小金井,2021-11-30 10:11:00,2021-11-30 10:11:00,09-27-豊田-快速,14.0
5295,国分寺,2021-11-30 10:14:00,2021-11-30 10:14:00,09-27-豊田-快速,15.0
5296,西国分寺,2021-11-30 10:16:00,2021-11-30 10:16:00,09-27-豊田-快速,16.0
5297,国立,2021-11-30 10:19:00,2021-11-30 10:19:00,09-27-豊田-快速,17.0
5298,立川,2021-11-30 10:27:00,2021-11-30 10:27:00,09-27-豊田-快速,18.0
5299,日野(東京),2021-11-30 10:30:00,2021-11-30 10:30:00,09-27-豊田-快速,19.0
5300,豊田,2021-11-30 10:33:00,,09-27-豊田-快速,20.0
5245,東京,2021-11-30 09:31:00,2021-11-30 09:31:00,09-31-高尾-中央特快,0.0
5246,神田(東京),2021-11-30 09:33:00,2021-11-30 09:33:00,09-31-高尾-中央特快,1.0
5247,御茶ノ水,2021-11-30 09:35:00,2021-11-30 09:35:00,09-31-高尾-中央特快,2.0
5248,四ツ谷,2021-11-30 09:40:00,2021-11-30 09:40:00,09-31-高尾-中央特快,3.0
5249,新宿,2021-11-30 09:47:00,2021-11-30 09:47:00,09-31-高尾-中央特快,4.0
5250,中野(東京),2021-11-30 09:51:00,2021-11-30 09:51:00,09-31-高尾-中央特快,5.0
5251,三鷹,2021-11-30 10:02:00,2021-11-30 10:02:00,09-31-高尾-中央特快,6.0
5252,国分寺,2021-11-30 10:10:00,2021-11-30 10:10:00,09-31-高尾-中央特快,7.0
5253,立川,2021-11-30 10:15:00,2021-11-30 10:15:00,09-31-高尾-中央特快,8.0
5254,日野(東京),2021-11-30 10:18:00,2021-11-30 10:18:00,09-31-高尾-中央特快,9.0
5255,豊田,2021-11-30 10:22:00,2021-11-30 10:22:00,09-31-高尾-中央特快,10.0
5256,八王子,2021-11-30 10:27:00,2021-11-30 10:27:00,09-31-高尾-中央特快,11.0
5257,西八王子,2021-11-30 10:30:00,2021-11-30 10:30:00,09-31-高尾-中央特快,12.0
5258,高尾(東京),2021-11-30 10:34:00,,09-31-高尾-中央特快,13.0
910,東京,2021-11-30 09:35:00,2021-11-30 09:35:00,09-35-武蔵小金井-快速,0.0
911,神田(東京),2021-11-30 09:37:00,2021-11-30 09:37:00,09-35-武蔵小金井-快速,1.0
912,御茶ノ水,2021-11-30 09:40:00,2021-11-30 09:40:00,09-35-武蔵小金井-快速,2.0
913,四ツ谷,2021-11-30 09:44:00,2021-11-30 09:44:00,09-35-武蔵小金井-快速,3.0
914,新宿,2021-11-30 09:50:00,2021-11-30 09:50:00,09-35-武蔵小金井-快速,4.0
915,中野(東京),2021-11-30 09:54:00,2021-11-30 09:54:00,09-35-武蔵小金井-快速,5.0
916,高円寺,2021-11-30 09:56:00,2021-11-30 09:56:00,09-35-武蔵小金井-快速,6.0
917,阿佐ケ谷,2021-11-30 09:58:00,2021-11-30 09:58:00,09-35-武蔵小金井-快速,7.0
918,荻窪,2021-11-30 10:00:00,2021-11-30 10:00:00,09-35-武蔵小金井-快速,8.0
919,西荻窪,2021-11-30 10:02:00,2021-11-30 10:02:00,09-35-武蔵小金井-快速,9.0
920,吉祥寺,2021-11-30 10:04:00,2021-11-30 10:04:00,09-35-武蔵小金井-快速,10.0
921,三鷹,2021-11-30 10:07:00,2021-11-30 10:07:00,09-35-武蔵小金井-快速,11.0
922,武蔵境,2021-11-30 10:09:00,2021-11-30 10:09:00,09-35-武蔵小金井-快速,12.0
923,東小金井,2021-11-30 10:12:00,2021-11-30 10:12:00,09-35-武蔵小金井-快速,13.0
924,武蔵小金井,2021-11-30 10:14:00,,09-35-武蔵小金井-快速,14.0
3994,東京,2021-11-30 09:37:00,2021-11-30 09:37:00,09-37-青梅-快速,0.0
3995,神田(東京),2021-11-30 09:39:00,2021-11-30 09:39:00,09-37-青梅-快速,1.0
3996,御茶ノ水,2021-11-30 09:42:00,2021-11-30 09:42:00,09-37-青梅-快速,2.0
3997,四ツ谷,2021-11-30 09:46:00,2021-11-30 09:46:00,09-37-青梅-快速,3.0
3998,新宿,2021-11-30 09:52:00,2021-11-30 09:52:00,09-37-青梅-快速,4.0
3999,中野(東京),2021-11-30 09:56:00,2021-11-30 09:56:00,09-37-青梅-快速,5.0
4000,高円寺,2021-11-30 09:58:00,2021-11-30 09:58:00,09-37-青梅-快速,6.0
4001,阿佐ケ谷,2021-11-30 10:00:00,2021-11-30 10:00:00,09-37-青梅-快速,7.0
4002,荻窪,2021-11-30 10:02:00,2021-11-30 10:02:00,09-37-青梅-快速,8.0
4003,西荻窪,2021-11-30 10:04:00,2021-11-30 10:04:00,09-37-青梅-快速,9.0
4004,吉祥寺,2021-11-30 10:06:00,2021-11-30 10:06:00,09-37-青梅-快速,10.0
4005,三鷹,2021-11-30 10:09:00,2021-11-30 10:09:00,09-37-青梅-快速,11.0
4006,武蔵境,2021-11-30 10:11:00,2021-11-30 10:11:00,09-37-青梅-快速,12.0
4007,東小金井,2021-11-30 10:14:00,2021-11-30 10:14:00,09-37-青梅-快速,13.0
4008,武蔵小金井,2021-11-30 10:19:00,2021-11-30 10:19:00,09-37-青梅-快速,14.0
4009,国分寺,2021-11-30 10:22:00,2021-11-30 10:22:00,09-37-青梅-快速,15.0
4010,西国分寺,2021-11-30 10:24:00,2021-11-30 10:24:00,09-37-青梅-快速,16.0
4011,国立,2021-11-30 10:26:00,2021-11-30 10:26:00,09-37-青梅-快速,17.0
4012,立川,2021-11-30 10:29:00,2021-11-30 10:29:00,09-37-青梅-快速,18.0
4013,西立川,2021-11-30 10:33:00,2021-11-30 10:33:00,09-37-青梅-快速,19.0
4014,東中神,2021-11-30 10:34:00,2021-11-30 10:34:00,09-37-青梅-快速,20.0
4015,中神,2021-11-30 10:36:00,2021-11-30 10:36:00,09-37-青梅-快速,21.0
4016,昭島,2021-11-30 10:38:00,2021-11-30 10:38:00,09-37-青梅-快速,22.0
4017,拝島,2021-11-30 10:41:00,2021-11-30 10:41:00,09-37-青梅-快速,23.0
6630,拝島,2021-11-30 10:42:00,2021-11-30 10:42:00,09-37-青梅-快速,23.5
4018,牛浜,2021-11-30 10:44:00,2021-11-30 10:44:00,09-37-青梅-快速,24.0
4019,福生,2021-11-30 10:46:00,2021-11-30 10:46:00,09-37-青梅-快速,25.0
4020,羽村,2021-11-30 10:49:00,2021-11-30 10:49:00,09-37-青梅-快速,26.0
4021,小作,2021-11-30 10:51:00,2021-11-30 10:51:00,09-37-青梅-快速,27.0
4022,河辺,2021-11-30 10:55:00,2021-11-30 10:55:00,09-37-青梅-快速,28.0
4023,東青梅,2021-11-30 10:57:00,2021-11-30 10:57:00,09-37-青梅-快速,29.0
4024,青梅,2021-11-30 10:59:00,,09-37-青梅-快速,30.0
3842,東京,2021-11-30 09:39:00,2021-11-30 09:39:00,09-39-高尾-快速,0.0
3843,神田(東京),2021-11-30 09:41:00,2021-11-30 09:41:00,09-39-高尾-快速,1.0
3844,御茶ノ水,2021-11-30 09:44:00,2021-11-30 09:44:00,09-39-高尾-快速,2.0
3845,四ツ谷,2021-11-30 09:48:00,2021-11-30 09:48:00,09-39-高尾-快速,3.0
3846,新宿,2021-11-30 09:54:00,2021-11-30 09:54:00,09-39-高尾-快速,4.0
3847,中野(東京),2021-11-30 09:58:00,2021-11-30 09:58:00,09-39-高尾-快速,5.0
3848,高円寺,2021-11-30 10:00:00,2021-11-30 10:00:00,09-39-高尾-快速,6.0
3849,阿佐ケ谷,2021-11-30 10:02:00,2021-11-30 10:02:00,09-39-高尾-快速,7.0
3850,荻窪,2021-11-30 10:04:00,2021-11-30 10:04:00,09-39-高尾-快速,8.0
3851,西荻窪,2021-11-30 10:06:00,2021-11-30 10:06:00,09-39-高尾-快速,9.0
3852,吉祥寺,2021-11-30 10:08:00,2021-11-30 10:08:00,09-39-高尾-快速,10.0
3853,三鷹,2021-11-30 10:15:00,2021-11-30 10:15:00,09-39-高尾-快速,11.0
3854,武蔵境,2021-11-30 10:17:00,2021-11-30 10:17:00,09-39-高尾-快速,12.0
3855,東小金井,2021-11-30 10:19:00,2021-11-30 10:19:00,09-39-高尾-快速,13.0
3856,武蔵小金井,2021-11-30 10:25:00,2021-11-30 10:25:00,09-39-高尾-快速,14.0
3857,国分寺,2021-11-30 10:28:00,2021-11-30 10:28:00,09-39-高尾-快速,15.0
3858,西国分寺,2021-11-30 10:30:00,2021-11-30 10:30:00,09-39-高尾-快速,16.0
3859,国立,2021-11-30 10:32:00,2021-11-30 10:32:00,09-39-高尾-快速,17.0
3860,立川,2021-11-30 10:36:00,2021-11-30 10:36:00,09-39-高尾-快速,18.0
3861,日野(東京),2021-11-30 10:39:00,2021-11-30 10:39:00,09-39-高尾-快速,19.0
3862,豊田,2021-11-30 10:43:00,2021-11-30 10:43:00,09-39-高尾-快速,20.0
3863,八王子,2021-11-30 10:47:00,2021-11-30 10:47:00,09-39-高尾-快速,21.0
3864,西八王子,2021-11-30 10:50:00,2021-11-30 10:50:00,09-39-高尾-快速,22.0
3865,高尾(東京),2021-11-30 10:54:00,,09-39-高尾-快速,23.0
448,東京,2021-11-30 09:44:00,2021-11-30 09:44:00,09-44-高尾-快速,0.0
449,神田(東京),2021-11-30 09:46:00,2021-11-30 09:46:00,09-44-高尾-快速,1.0
450,御茶ノ水,2021-11-30 09:48:00,2021-11-30 09:48:00,09-44-高尾-快速,2.0
451,四ツ谷,2021-11-30 09:53:00,2021-11-30 09:53:00,09-44-高尾-快速,3.0
452,新宿,2021-11-30 10:01:00,2021-11-30 10:01:00,09-44-高尾-快速,4.0
453,中野(東京),2021-11-30 10:06:00,2021-11-30 10:06:00,09-44-高尾-快速,5.0
454,高円寺,2021-11-30 10:07:00,2021-11-30 10:07:00,09-44-高尾-快速,6.0
455,阿佐ケ谷,2021-11-30 10:09:00,2021-11-30 10:09:00,09-44-高尾-快速,7.0
456,荻窪,2021-11-30 10:11:00,2021-11-30 10:11:00,09-44-高尾-快速,8.0
457,西荻窪,2021-11-30 10:14:00,2021-11-30 10:14:00,09-44-高尾-快速,9.0
458,吉祥寺,2021-11-30 10:16:00,2021-11-30 10:16:00,09-44-高尾-快速,10.0
459,三鷹,2021-11-30 10:21:00,2021-11-30 10:21:00,09-44-高尾-快速,11.0
460,武蔵境,2021-11-30 10:23:00,2021-11-30 10:23:00,09-44-高尾-快速,12.0
461,東小金井,2021-11-30 10:25:00,2021-11-30 10:25:00,09-44-高尾-快速,13.0
462,武蔵小金井,2021-11-30 10:27:00,2021-11-30 10:27:00,09-44-高尾-快速,14.0
463,国分寺,2021-11-30 10:31:00,2021-11-30 10:31:00,09-44-高尾-快速,15.0
464,西国分寺,2021-11-30 10:33:00,2021-11-30 10:33:00,09-44-高尾-快速,16.0
465,国立,2021-11-30 10:35:00,2021-11-30 10:35:00,09-44-高尾-快速,17.0
466,立川,2021-11-30 10:40:00,2021-11-30 10:40:00,09-44-高尾-快速,18.0
467,日野(東京),2021-11-30 10:43:00,2021-11-30 10:43:00,09-44-高尾-快速,19.0
468,豊田,2021-11-30 10:46:00,2021-11-30 10:46:00,09-44-高尾-快速,20.0
469,八王子,2021-11-30 10:52:00,2021-11-30 10:52:00,09-44-高尾-快速,21.0
470,西八王子,2021-11-30 10:55:00,2021-11-30 10:55:00,09-44-高尾-快速,22.0
471,高尾(東京),2021-11-30 10:59:00,,09-44-高尾-快速,23.0
5511,東京,2021-11-30 09:48:00,2021-11-30 09:48:00,09-48-青梅-快速,0.0
5512,神田(東京),2021-11-30 09:50:00,2021-11-30 09:50:00,09-48-青梅-快速,1.0
5513,御茶ノ水,2021-11-30 09:52:00,2021-11-30 09:52:00,09-48-青梅-快速,2.0
5514,四ツ谷,2021-11-30 09:57:00,2021-11-30 09:57:00,09-48-青梅-快速,3.0
5515,新宿,2021-11-30 10:05:00,2021-11-30 10:05:00,09-48-青梅-快速,4.0
5516,中野(東京),2021-11-30 10:10:00,2021-11-30 10:10:00,09-48-青梅-快速,5.0
5517,高円寺,2021-11-30 10:11:00,2021-11-30 10:11:00,09-48-青梅-快速,6.0
5518,阿佐ケ谷,2021-11-30 10:13:00,2021-11-30 10:13:00,09-48-青梅-快速,7.0
5519,荻窪,2021-11-30 10:15:00,2021-11-30 10:15:00,09-48-青梅-快速,8.0
5520,西荻窪,2021-11-30 10:18:00,2021-11-30 10:18:00,09-48-青梅-快速,9.0
5521,吉祥寺,2021-11-30 10:20:00,2021-11-30 10:20:00,09-48-青梅-快速,10.0
5522,三鷹,2021-11-30 10:23:00,2021-11-30 10:23:00,09-48-青梅-快速,11.0
5523,武蔵境,2021-11-30 10:25:00,2021-11-30 10:25:00,09-48-青梅-快速,12.0
5524,東小金井,2021-11-30 10:27:00,2021-11-30 10:27:00,09-48-青梅-快速,13.0
5525,武蔵小金井,2021-11-30 10:29:00,2021-11-30 10:29:00,09-48-青梅-快速,14.0
5526,国分寺,2021-11-30 10:33:00,2021-11-30 10:33:00,09-48-青梅-快速,15.0
5527,西国分寺,2021-11-30 10:35:00,2021-11-30 10:35:00,09-48-青梅-快速,16.0
5528,国立,2021-11-30 10:37:00,2021-11-30 10:37:00,09-48-青梅-快速,17.0
5529,立川,2021-11-30 10:42:00,2021-11-30 10:42:00,09-48-青梅-快速,18.0
5530,西立川,2021-11-30 10:46:00,2021-11-30 10:46:00,09-48-青梅-快速,19.0
5531,東中神,2021-11-30 10:48:00,2021-11-30 10:48:00,09-48-青梅-快速,20.0
5532,中神,2021-11-30 10:49:00,2021-11-30 10:49:00,09-48-青梅-快速,21.0
5533,昭島,2021-11-30 10:51:00,2021-11-30 10:51:00,09-48-青梅-快速,22.0
5534,拝島,2021-11-30 10:54:00,2021-11-30 10:54:00,09-48-青梅-快速,23.0
5535,牛浜,2021-11-30 10:57:00,2021-11-30 10:57:00,09-48-青梅-快速,24.0
5536,福生,2021-11-30 10:59:00,2021-11-30 10:59:00,09-48-青梅-快速,25.0
5537,羽村,2021-11-30 11:01:00,2021-11-30 11:01:00,09-48-青梅-快速,26.0
5538,小作,2021-11-30 11:04:00,2021-11-30 11:04:00,09-48-青梅-快速,27.0
5539,河辺,2021-11-30 11:07:00,2021-11-30 11:07:00,09-48-青梅-快速,28.0
5540,東青梅,2021-11-30 11:09:00,2021-11-30 11:09:00,09-48-青梅-快速,29.0
5541,青梅,2021-11-30 11:12:00,,09-48-青梅-快速,30.0
4739,東京,2021-11-30 09:52:00,2021-11-30 09:52:00,09-52-立川-快速,0.0
4740,神田(東京),2021-11-30 09:54:00,2021-11-30 09:54:00,09-52-立川-快速,1.0
4741,御茶ノ水,2021-11-30 09:56:00,2021-11-30 09:56:00,09-52-立川-快速,2.0
4742,四ツ谷,2021-11-30 10:01:00,2021-11-30 10:01:00,09-52-立川-快速,3.0
4743,新宿,2021-11-30 10:07:00,2021-11-30 10:07:00,09-52-立川-快速,4.0
4744,中野(東京),2021-11-30 10:12:00,2021-11-30 10:12:00,09-52-立川-快速,5.0
4745,高円寺,2021-11-30 10:13:00,2021-11-30 10:13:00,09-52-立川-快速,6.0
4746,阿佐ケ谷,2021-11-30 10:15:00,2021-11-30 10:15:00,09-52-立川-快速,7.0
4747,荻窪,2021-11-30 10:17:00,2021-11-30 10:17:00,09-52-立川-快速,8.0
4748,西荻窪,2021-11-30 10:20:00,2021-11-30 10:20:00,09-52-立川-快速,9.0
4749,吉祥寺,2021-11-30 10:22:00,2021-11-30 10:22:00,09-52-立川-快速,10.0
4750,三鷹,2021-11-30 10:25:00,2021-11-30 10:25:00,09-52-立川-快速,11.0
4751,武蔵境,2021-11-30 10:27:00,2021-11-30 10:27:00,09-52-立川-快速,12.0
4752,東小金井,2021-11-30 10:29:00,2021-11-30 10:29:00,09-52-立川-快速,13.0
4753,武蔵小金井,2021-11-30 10:32:00,2021-11-30 10:32:00,09-52-立川-快速,14.0
4754,国分寺,2021-11-30 10:36:00,2021-11-30 10:36:00,09-52-立川-快速,15.0
4755,西国分寺,2021-11-30 10:38:00,2021-11-30 10:38:00,09-52-立川-快速,16.0
4756,国立,2021-11-30 10:40:00,2021-11-30 10:40:00,09-52-立川-快速,17.0
4757,立川,2021-11-30 10:44:00,,09-52-立川-快速,18.0
3541,東京,2021-11-30 09:54:00,2021-11-30 09:54:00,09-54-武蔵小金井-快速,0.0
3542,神田(東京),2021-11-30 09:56:00,2021-11-30 09:56:00,09-54-武蔵小金井-快速,1.0
3543,御茶ノ水,2021-11-30 09:59:00,2021-11-30 09:59:00,09-54-武蔵小金井-快速,2.0
3544,四ツ谷,2021-11-30 10:03:00,2021-11-30 10:03:00,09-54-武蔵小金井-快速,3.0
3545,新宿,2021-11-30 10:09:00,2021-11-30 10:09:00,09-54-武蔵小金井-快速,4.0
3546,中野(東京),2021-11-30 10:14:00,2021-11-30 10:14:00,09-54-武蔵小金井-快速,5.0
3547,高円寺,2021-11-30 10:15:00,2021-11-30 10:15:00,09-54-武蔵小金井-快速,6.0
3548,阿佐ケ谷,2021-11-30 10:17:00,2021-11-30 10:17:00,09-54-武蔵小金井-快速,7.0
3549,荻窪,2021-11-30 10:19:00,2021-11-30 10:19:00,09-54-武蔵小金井-快速,8.0
3550,西荻窪,2021-11-30 10:22:00,2021-11-30 10:22:00,09-54-武蔵小金井-快速,9.0
3551,吉祥寺,2021-11-30 10:24:00,2021-11-30 10:24:00,09-54-武蔵小金井-快速,10.0
3552,三鷹,2021-11-30 10:27:00,2021-11-30 10:27:00,09-54-武蔵小金井-快速,11.0
3553,武蔵境,2021-11-30 10:29:00,2021-11-30 10:29:00,09-54-武蔵小金井-快速,12.0
3554,東小金井,2021-11-30 10:31:00,2021-11-30 10:31:00,09-54-武蔵小金井-快速,13.0
3555,武蔵小金井,2021-11-30 10:34:00,,09-54-武蔵小金井-快速,14.0
3314,東京,2021-11-30 09:57:00,2021-11-30 09:57:00,09-57-高尾-快速,0.0
3315,神田(東京),2021-11-30 09:59:00,2021-11-30 09:59:00,09-57-高尾-快速,1.0
3316,御茶ノ水,2021-11-30 10:01:00,2021-11-30 10:01:00,09-57-高尾-快速,2.0
3317,四ツ谷,2021-11-30 10:06:00,2021-11-30 10:06:00,09-57-高尾-快速,3.0
3318,新宿,2021-11-30 10:11:00,2021-11-30 10:11:00,09-57-高尾-快速,4.0
3319,中野(東京),2021-11-30 10:16:00,2021-11-30 10:16:00,09-57-高尾-快速,5.0
