,Station,Arrive,Depart,Train,index,Station_sequence
2270,新橋,2021-11-30 14:50:00,2021-11-30 14:50:00,14-13-小田原-普通,7.5,新橋/恵比寿
360,品川,2021-11-30 14:54:00,2021-11-30 14:54:00,14-13-小田原-普通,8.0,品川/大崎
2271,品川,2021-11-30 14:55:00,2021-11-30 14:55:00,14-13-小田原-普通,8.5,品川/大崎
361,川崎,2021-11-30 15:04:00,2021-11-30 15:04:00,14-13-小田原-普通,9.0,川崎/武蔵小杉
2272,川崎,2021-11-30 15:05:00,2021-11-30 15:05:00,14-13-小田原-普通,9.5,川崎/武蔵小杉
362,横浜,2021-11-30 15:12:00,2021-11-30 15:12:00,14-13-小田原-普通,10.0,横浜
2273,横浜,2021-11-30 15:13:00,2021-11-30 15:13:00,14-13-小田原-普通,10.5,横浜
363,戸塚,2021-11-30 15:23:00,2021-11-30 15:23:00,14-13-小田原-普通,11.0,戸塚
364,大船,2021-11-30 15:28:00,2021-11-30 15:28:00,14-13-小田原-普通,12.0,大船
2274,大船,2021-11-30 15:29:00,2021-11-30 15:29:00,14-13-小田原-普通,12.5,大船
365,藤沢,2021-11-30 15:33:00,2021-11-30 15:33:00,14-13-小田原-普通,13.0,藤沢
2275,藤沢,2021-11-30 15:34:00,2021-11-30 15:34:00,14-13-小田原-普通,13.5,藤沢
366,辻堂,2021-11-30 15:37:00,2021-11-30 15:37:00,14-13-小田原-普通,14.0,辻堂
367,茅ケ崎,2021-11-30 15:41:00,2021-11-30 15:41:00,14-13-小田原-普通,15.0,茅ケ崎
368,平塚,2021-11-30 15:45:00,2021-11-30 15:45:00,14-13-小田原-普通,16.0,平塚
2276,平塚,2021-11-30 15:46:00,2021-11-30 15:46:00,14-13-小田原-普通,16.5,平塚
369,大磯,2021-11-30 15:49:00,2021-11-30 15:49:00,14-13-小田原-普通,17.0,大磯
2277,大磯,2021-11-30 15:50:00,2021-11-30 15:50:00,14-13-小田原-普通,17.5,大磯
370,二宮,2021-11-30 15:54:00,2021-11-30 15:54:00,14-13-小田原-普通,18.0,二宮
371,国府津,2021-11-30 15:58:00,2021-11-30 15:58:00,14-13-小田原-普通,19.0,国府津
2278,国府津,2021-11-30 16:02:00,2021-11-30 16:02:00,14-13-小田原-普通,19.5,国府津
372,鴨宮,2021-11-30 16:05:00,2021-11-30 16:05:00,14-13-小田原-普通,20.0,鴨宮
2279,鴨宮,2021-11-30 16:06:00,2021-11-30 16:06:00,14-13-小田原-普通,20.5,鴨宮
373,小田原,2021-11-30 16:10:00,,14-13-小田原-普通,21.0,小田原
374,大宮(埼玉),2021-11-30 14:32:00,2021-11-30 14:32:00,14-33-伊東-普通,0.0,大宮(埼玉)
375,さいたま新都心,2021-11-30 14:36:00,2021-11-30 14:36:00,14-33-伊東-普通,1.0,さいたま新都心
376,浦和,2021-11-30 14:40:00,2021-11-30 14:40:00,14-33-伊東-普通,2.0,浦和
377,赤羽,2021-11-30 14:48:00,2021-11-30 14:48:00,14-33-伊東-普通,3.0,赤羽
2280,赤羽,2021-11-30 14:49:00,2021-11-30 14:49:00,14-33-伊東-普通,3.5,赤羽
378,尾久,2021-11-30 14:53:00,2021-11-30 14:53:00,14-33-伊東-普通,4.0,尾久/池袋
379,上野,2021-11-30 14:59:00,2021-11-30 14:59:00,14-33-伊東-普通,5.0,上野/新宿
2281,上野,2021-11-30 15:01:00,2021-11-30 15:01:00,14-33-伊東-普通,5.5,上野/新宿
380,東京,2021-11-30 15:06:00,2021-11-30 15:06:00,14-33-伊東-普通,6.0,東京/渋谷
2282,東京,2021-11-30 15:07:00,2021-11-30 15:07:00,14-33-伊東-普通,6.5,東京/渋谷
381,新橋,2021-11-30 15:10:00,2021-11-30 15:10:00,14-33-伊東-普通,7.0,新橋/恵比寿
382,品川,2021-11-30 15:15:00,2021-11-30 15:15:00,14-33-伊東-普通,8.0,品川/大崎
383,川崎,2021-11-30 15:24:00,2021-11-30 15:24:00,14-33-伊東-普通,9.0,川崎/武蔵小杉
2283,川崎,2021-11-30 15:25:00,2021-11-30 15:25:00,14-33-伊東-普通,9.5,川崎/武蔵小杉
384,横浜,2021-11-30 15:32:00,2021-11-30 15:32:00,14-33-伊東-普通,10.0,横浜
2284,横浜,2021-11-30 15:33:00,2021-11-30 15:33:00,14-33-伊東-普通,10.5,横浜
385,戸塚,2021-11-30 15:43:00,2021-11-30 15:43:00,14-33-伊東-普通,11.0,戸塚
386,大船,2021-11-30 15:48:00,2021-11-30 15:48:00,14-33-伊東-普通,12.0,大船
2285,大船,2021-11-30 15:49:00,2021-11-30 15:49:00,14-33-伊東-普通,12.5,大船
387,藤沢,2021-11-30 15:53:00,2021-11-30 15:53:00,14-33-伊東-普通,13.0,藤沢
388,辻堂,2021-11-30 15:56:00,2021-11-30 15:56:00,14-33-伊東-普通,14.0,辻堂
2286,辻堂,2021-11-30 15:57:00,2021-11-30 15:57:00,14-33-伊東-普通,14.5,辻堂
389,茅ケ崎,2021-11-30 16:00:00,2021-11-30 16:00:00,14-33-伊東-普通,15.0,茅ケ崎
390,平塚,2021-11-30 16:05:00,2021-11-30 16:05:00,14-33-伊東-普通,16.0,平塚
2287,平塚,2021-11-30 16:10:00,2021-11-30 16:10:00,14-33-伊東-普通,16.5,平塚
391,大磯,2021-11-30 16:13:00,2021-11-30 16:13:00,14-33-伊東-普通,17.0,大磯
2288,大磯,2021-11-30 16:14:00,2021-11-30 16:14:00,14-33-伊東-普通,17.5,大磯
392,二宮,2021-11-30 16:18:00,2021-11-30 16:18:00,14-33-伊東-普通,18.0,二宮
393,国府津,2021-11-30 16:22:00,2021-11-30 16:22:00,14-33-伊東-普通,19.0,国府津
2289,国府津,2021-11-30 16:23:00,2021-11-30 16:23:00,14-33-伊東-普通,19.5,国府津
394,鴨宮,2021-11-30 16:26:00,2021-11-30 16:26:00,14-33-伊東-普通,20.0,鴨宮
395,小田原,2021-11-30 16:29:00,2021-11-30 16:29:00,14-33-伊東-普通,21.0,小田原
396,早川,2021-11-30 16:32:00,2021-11-30 16:32:00,14-33-伊東-普通,22.0,早川
397,根府川,2021-11-30 16:36:00,2021-11-30 16:36:00,14-33-伊東-普通,23.0,根府川
2290,根府川,2021-11-30 16:37:00,2021-11-30 16:37:00,14-33-伊東-普通,23.5,根府川
398,真鶴,2021-11-30 16:42:00,2021-11-30 16:42:00,14-33-伊東-普通,24.0,真鶴
399,湯河原,2021-11-30 16:45:00,2021-11-30 16:45:00,14-33-伊東-普通,25.0,湯河原
2291,湯河原,2021-11-30 16:46:00,2021-11-30 16:46:00,14-33-伊東-普通,25.5,湯河原
400,熱海,2021-11-30 16:52:00,2021-11-30 16:52:00,14-33-伊東-普通,26.0,熱海
2292,熱海,2021-11-30 16:53:00,2021-11-30 16:53:00,14-33-伊東-普通,26.5,熱海
401,来宮,2021-11-30 16:56:00,2021-11-30 16:56:00,14-33-伊東-普通,27.0,来宮
402,伊豆多賀,2021-11-30 17:01:00,2021-11-30 17:01:00,14-33-伊東-普通,28.0,伊豆多賀
2293,伊豆多賀,2021-11-30 17:02:00,2021-11-30 17:02:00,14-33-伊東-普通,28.5,伊豆多賀
403,網代,2021-11-30 17:06:00,2021-11-30 17:06:00,14-33-伊東-普通,29.0,網代
404,宇佐美,2021-11-30 17:11:00,2021-11-30 17:11:00,14-33-伊東-普通,30.0,宇佐美
405,伊東,2021-11-30 17:16:00,,14-33-伊東-普通,31.0,伊東
325,大宮(埼玉),2021-11-30 14:50:00,2021-11-30 14:50:00,14-52-熱海-普通,0.0,大宮(埼玉)
326,さいたま新都心,2021-11-30 14:54:00,2021-11-30 14:54:00,14-52-熱海-普通,1.0,さいたま新都心
2255,さいたま新都心,2021-11-30 14:55:00,2021-11-30 14:55:00,14-52-熱海-普通,1.5,さいたま新都心
327,浦和,2021-11-30 14:59:00,2021-11-30 14:59:00,14-52-熱海-普通,2.0,浦和
328,赤羽,2021-11-30 15:08:00,2021-11-30 15:08:00,14-52-熱海-普通,3.0,赤羽
329,尾久,2021-11-30 15:13:00,2021-11-30 15:13:00,14-52-熱海-普通,4.0,尾久/池袋
330,上野,2021-11-30 15:19:00,2021-11-30 15:19:00,14-52-熱海-普通,5.0,上野/新宿
2256,上野,2021-11-30 15:21:00,2021-11-30 15:21:00,14-52-熱海-普通,5.5,上野/新宿
331,東京,2021-11-30 15:26:00,2021-11-30 15:26:00,14-52-熱海-普通,6.0,東京/渋谷
2257,東京,2021-11-30 15:27:00,2021-11-30 15:27:00,14-52-熱海-普通,6.5,東京/渋谷
332,新橋,2021-11-30 15:29:00,2021-11-30 15:29:00,14-52-熱海-普通,7.0,新橋/恵比寿
2258,新橋,2021-11-30 15:30:00,2021-11-30 15:30:00,14-52-熱海-普通,7.5,新橋/恵比寿
333,品川,2021-11-30 15:34:00,2021-11-30 15:34:00,14-52-熱海-普通,8.0,品川/大崎
2259,品川,2021-11-30 15:35:00,2021-11-30 15:35:00,14-52-熱海-普通,8.5,品川/大崎
334,川崎,2021-11-30 15:43:00,2021-11-30 15:43:00,14-52-熱海-普通,9.0,川崎/武蔵小杉
2260,川崎,2021-11-30 15:44:00,2021-11-30 15:44:00,14-52-熱海-普通,9.5,川崎/武蔵小杉
335,横浜,2021-11-30 15:52:00,2021-11-30 15:52:00,14-52-熱海-普通,10.0,横浜
2261,横浜,2021-11-30 15:53:00,2021-11-30 15:53:00,14-52-熱海-普通,10.5,横浜
336,戸塚,2021-11-30 16:03:00,2021-11-30 16:03:00,14-52-熱海-普通,11.0,戸塚
337,大船,2021-11-30 16:09:00,2021-11-30 16:09:00,14-52-熱海-普通,12.0,大船
2262,大船,2021-11-30 16:10:00,2021-11-30 16:10:00,14-52-熱海-普通,12.5,大船
338,藤沢,2021-11-30 16:14:00,2021-11-30 16:14:00,14-52-熱海-普通,13.0,藤沢
339,辻堂,2021-11-30 16:18:00,2021-11-30 16:18:00,14-52-熱海-普通,14.0,辻堂
340,茅ケ崎,2021-11-30 16:22:00,2021-11-30 16:22:00,14-52-熱海-普通,15.0,茅ケ崎
341,平塚,2021-11-30 16:27:00,2021-11-30 16:27:00,14-52-熱海-普通,16.0,平塚
2263,平塚,2021-11-30 16:28:00,2021-11-30 16:28:00,14-52-熱海-普通,16.5,平塚
342,大磯,2021-11-30 16:31:00,2021-11-30 16:31:00,14-52-熱海-普通,17.0,大磯
343,二宮,2021-11-30 16:35:00,2021-11-30 16:35:00,14-52-熱海-普通,18.0,二宮
2264,二宮,2021-11-30 16:36:00,2021-11-30 16:36:00,14-52-熱海-普通,18.5,二宮
344,国府津,2021-11-30 16:39:00,2021-11-30 16:39:00,14-52-熱海-普通,19.0,国府津
2265,国府津,2021-11-30 16:40:00,2021-11-30 16:40:00,14-52-熱海-普通,19.5,国府津
345,鴨宮,2021-11-30 16:43:00,2021-11-30 16:43:00,14-52-熱海-普通,20.0,鴨宮
346,小田原,2021-11-30 16:46:00,2021-11-30 16:46:00,14-52-熱海-普通,21.0,小田原
2266,小田原,2021-11-30 16:47:00,2021-11-30 16:47:00,14-52-熱海-普通,21.5,小田原
347,早川,2021-11-30 16:49:00,2021-11-30 16:49:00,14-52-熱海-普通,22.0,早川
348,根府川,2021-11-30 16:54:00,2021-11-30 16:54:00,14-52-熱海-普通,23.0,根府川
349,真鶴,2021-11-30 16:59:00,2021-11-30 16:59:00,14-52-熱海-普通,24.0,真鶴
350,湯河原,2021-11-30 17:03:00,2021-11-30 17:03:00,14-52-熱海-普通,25.0,湯河原
351,熱海,2021-11-30 17:11:00,,14-52-熱海-普通,26.0,熱海
1194,大宮(埼玉),2021-11-30 14:59:00,2021-11-30 14:59:00,15-00-上野-草津,0.0,大宮(埼玉)
1195,浦和,2021-11-30 15:06:00,2021-11-30 15:06:00,15-00-上野-草津,1.0,浦和
2726,浦和,2021-11-30 15:07:00,2021-11-30 15:07:00,15-00-上野-草津,1.5,浦和
1196,赤羽,2021-11-30 15:15:00,2021-11-30 15:15:00,15-00-上野-草津,2.0,赤羽
1197,上野,2021-11-30 15:26:00,,15-00-上野-草津,3.0,上野/新宿
681,大宮(埼玉),2021-11-30 15:13:00,2021-11-30 15:13:00,15-14-熱海-普通,0.0,大宮(埼玉)
682,さいたま新都心,2021-11-30 15:16:00,2021-11-30 15:16:00,15-14-熱海-普通,1.0,さいたま新都心
2443,さいたま新都心,2021-11-30 15:17:00,2021-11-30 15:17:00,15-14-熱海-普通,1.5,さいたま新都心
683,浦和,2021-11-30 15:21:00,2021-11-30 15:21:00,15-14-熱海-普通,2.0,浦和
684,赤羽,2021-11-30 15:29:00,2021-11-30 15:29:00,15-14-熱海-普通,3.0,赤羽
685,尾久,2021-11-30 15:34:00,2021-11-30 15:34:00,15-14-熱海-普通,4.0,尾久/池袋
686,上野,2021-11-30 15:40:00,2021-11-30 15:40:00,15-14-熱海-普通,5.0,上野/新宿
2444,上野,2021-11-30 15:41:00,2021-11-30 15:41:00,15-14-熱海-普通,5.5,上野/新宿
687,東京,2021-11-30 15:46:00,2021-11-30 15:46:00,15-14-熱海-普通,6.0,東京/渋谷
2445,東京,2021-11-30 15:47:00,2021-11-30 15:47:00,15-14-熱海-普通,6.5,東京/渋谷
688,新橋,2021-11-30 15:49:00,2021-11-30 15:49:00,15-14-熱海-普通,7.0,新橋/恵比寿
2446,新橋,2021-11-30 15:50:00,2021-11-30 15:50:00,15-14-熱海-普通,7.5,新橋/恵比寿
689,品川,2021-11-30 15:54:00,2021-11-30 15:54:00,15-14-熱海-普通,8.0,品川/大崎
2447,品川,2021-11-30 15:55:00,2021-11-30 15:55:00,15-14-熱海-普通,8.5,品川/大崎
690,川崎,2021-11-30 16:04:00,2021-11-30 16:04:00,15-14-熱海-普通,9.0,川崎/武蔵小杉
2448,川崎,2021-11-30 16:05:00,2021-11-30 16:05:00,15-14-熱海-普通,9.5,川崎/武蔵小杉
691,横浜,2021-11-30 16:12:00,2021-11-30 16:12:00,15-14-熱海-普通,10.0,横浜
2449,横浜,2021-11-30 16:13:00,2021-11-30 16:13:00,15-14-熱海-普通,10.5,横浜
692,戸塚,2021-11-30 16:23:00,2021-11-30 16:23:00,15-14-熱海-普通,11.0,戸塚
693,大船,2021-11-30 16:28:00,2021-11-30 16:28:00,15-14-熱海-普通,12.0,大船
2450,大船,2021-11-30 16:29:00,2021-11-30 16:29:00,15-14-熱海-普通,12.5,大船
694,藤沢,2021-11-30 16:33:00,2021-11-30 16:33:00,15-14-熱海-普通,13.0,藤沢
2451,藤沢,2021-11-30 16:34:00,2021-11-30 16:34:00,15-14-熱海-普通,13.5,藤沢
695,辻堂,2021-11-30 16:37:00,2021-11-30 16:37:00,15-14-熱海-普通,14.0,辻堂
696,茅ケ崎,2021-11-30 16:41:00,2021-11-30 16:41:00,15-14-熱海-普通,15.0,茅ケ崎
697,平塚,2021-11-30 16:46:00,2021-11-30 16:46:00,15-14-熱海-普通,16.0,平塚
698,大磯,2021-11-30 16:49:00,2021-11-30 16:49:00,15-14-熱海-普通,17.0,大磯
2452,大磯,2021-11-30 16:50:00,2021-11-30 16:50:00,15-14-熱海-普通,17.5,大磯
699,二宮,2021-11-30 16:54:00,2021-11-30 16:54:00,15-14-熱海-普通,18.0,二宮
700,国府津,2021-11-30 16:59:00,2021-11-30 16:59:00,15-14-熱海-普通,19.0,国府津
2453,国府津,2021-11-30 17:03:00,2021-11-30 17:03:00,15-14-熱海-普通,19.5,国府津
701,鴨宮,2021-11-30 17:06:00,2021-11-30 17:06:00,15-14-熱海-普通,20.0,鴨宮
2454,鴨宮,2021-11-30 17:07:00,2021-11-30 17:07:00,15-14-熱海-普通,20.5,鴨宮
702,小田原,2021-11-30 17:11:00,2021-11-30 17:11:00,15-14-熱海-普通,21.0,小田原
2455,小田原,2021-11-30 17:17:00,2021-11-30 17:17:00,15-14-熱海-普通,21.5,小田原
703,早川,2021-11-30 17:19:00,2021-11-30 17:19:00,15-14-熱海-普通,22.0,早川
704,根府川,2021-11-30 17:24:00,2021-11-30 17:24:00,15-14-熱海-普通,23.0,根府川
705,真鶴,2021-11-30 17:29:00,2021-11-30 17:29:00,15-14-熱海-普通,24.0,真鶴
706,湯河原,2021-11-30 17:33:00,2021-11-30 17:33:00,15-14-熱海-普通,25.0,湯河原
707,熱海,2021-11-30 17:40:00,,15-14-熱海-普通,26.0,熱海
724,大宮(埼玉),2021-11-30 15:32:00,2021-11-30 15:32:00,15-33-平塚-普通,0.0,大宮(埼玉)
725,さいたま新都心,2021-11-30 15:35:00,2021-11-30 15:35:00,15-33-平塚-普通,1.0,さいたま新都心
2466,さいたま新都心,2021-11-30 15:36:00,2021-11-30 15:36:00,15-33-平塚-普通,1.5,さいたま新都心
726,浦和,2021-11-30 15:40:00,2021-11-30 15:40:00,15-33-平塚-普通,2.0,浦和
727,赤羽,2021-11-30 15:48:00,2021-11-30 15:48:00,15-33-平塚-普通,3.0,赤羽
2467,赤羽,2021-11-30 15:49:00,2021-11-30 15:49:00,15-33-平塚-普通,3.5,赤羽
728,尾久,2021-11-30 15:53:00,2021-11-30 15:53:00,15-33-平塚-普通,4.0,尾久/池袋
729,上野,2021-11-30 15:59:00,2021-11-30 15:59:00,15-33-平塚-普通,5.0,上野/新宿
2468,上野,2021-11-30 16:01:00,2021-11-30 16:01:00,15-33-平塚-普通,5.5,上野/新宿
730,東京,2021-11-30 16:06:00,2021-11-30 16:06:00,15-33-平塚-普通,6.0,東京/渋谷
2469,東京,2021-11-30 16:07:00,2021-11-30 16:07:00,15-33-平塚-普通,6.5,東京/渋谷
731,新橋,2021-11-30 16:10:00,2021-11-30 16:10:00,15-33-平塚-普通,7.0,新橋/恵比寿
732,品川,2021-11-30 16:15:00,2021-11-30 16:15:00,15-33-平塚-普通,8.0,品川/大崎
733,川崎,2021-11-30 16:24:00,2021-11-30 16:24:00,15-33-平塚-普通,9.0,川崎/武蔵小杉
2470,川崎,2021-11-30 16:25:00,2021-11-30 16:25:00,15-33-平塚-普通,9.5,川崎/武蔵小杉
734,横浜,2021-11-30 16:32:00,2021-11-30 16:32:00,15-33-平塚-普通,10.0,横浜
2471,横浜,2021-11-30 16:33:00,2021-11-30 16:33:00,15-33-平塚-普通,10.5,横浜
735,戸塚,2021-11-30 16:43:00,2021-11-30 16:43:00,15-33-平塚-普通,11.0,戸塚
736,大船,2021-11-30 16:48:00,2021-11-30 16:48:00,15-33-平塚-普通,12.0,大船
2472,大船,2021-11-30 16:49:00,2021-11-30 16:49:00,15-33-平塚-普通,12.5,大船
737,藤沢,2021-11-30 16:53:00,2021-11-30 16:53:00,15-33-平塚-普通,13.0,藤沢
738,辻堂,2021-11-30 16:56:00,2021-11-30 16:56:00,15-33-平塚-普通,14.0,辻堂
2473,辻堂,2021-11-30 16:57:00,2021-11-30 16:57:00,15-33-平塚-普通,14.5,辻堂
739,茅ケ崎,2021-11-30 17:00:00,2021-11-30 17:00:00,15-33-平塚-普通,15.0,茅ケ崎
740,平塚,2021-11-30 17:05:00,,15-33-平塚-普通,16.0,平塚
938,大宮(埼玉),2021-11-30 15:50:00,2021-11-30 15:50:00,15-53-沼津-普通,0.0,大宮(埼玉)
939,さいたま新都心,2021-11-30 15:56:00,2021-11-30 15:56:00,15-53-沼津-普通,1.0,さいたま新都心
940,浦和,2021-11-30 16:00:00,2021-11-30 16:00:00,15-53-沼津-普通,2.0,浦和
2578,浦和,2021-11-30 16:01:00,2021-11-30 16:01:00,15-53-沼津-普通,2.5,浦和
941,赤羽,2021-11-30 16:08:00,2021-11-30 16:08:00,15-53-沼津-普通,3.0,赤羽
2579,赤羽,2021-11-30 16:09:00,2021-11-30 16:09:00,15-53-沼津-普通,3.5,赤羽
942,尾久,2021-11-30 16:13:00,2021-11-30 16:13:00,15-53-沼津-普通,4.0,尾久/池袋
2580,尾久,2021-11-30 16:14:00,2021-11-30 16:14:00,15-53-沼津-普通,4.5,尾久/池袋
943,上野,2021-11-30 16:19:00,2021-11-30 16:19:00,15-53-沼津-普通,5.0,上野/新宿
2581,上野,2021-11-30 16:21:00,2021-11-30 16:21:00,15-53-沼津-普通,5.5,上野/新宿
944,東京,2021-11-30 16:26:00,2021-11-30 16:26:00,15-53-沼津-普通,6.0,東京/渋谷
2582,東京,2021-11-30 16:27:00,2021-11-30 16:27:00,15-53-沼津-普通,6.5,東京/渋谷
945,新橋,2021-11-30 16:29:00,2021-11-30 16:29:00,15-53-沼津-普通,7.0,新橋/恵比寿
2583,新橋,2021-11-30 16:30:00,2021-11-30 16:30:00,15-53-沼津-普通,7.5,新橋/恵比寿
946,品川,2021-11-30 16:34:00,2021-11-30 16:34:00,15-53-沼津-普通,8.0,品川/大崎
2584,品川,2021-11-30 16:35:00,2021-11-30 16:35:00,15-53-沼津-普通,8.5,品川/大崎
947,川崎,2021-11-30 16:44:00,2021-11-30 16:44:00,15-53-沼津-普通,9.0,川崎/武蔵小杉
2585,川崎,2021-11-30 16:45:00,2021-11-30 16:45:00,15-53-沼津-普通,9.5,川崎/武蔵小杉
948,横浜,2021-11-30 16:53:00,2021-11-30 16:53:00,15-53-沼津-普通,10.0,横浜
2586,横浜,2021-11-30 16:54:00,2021-11-30 16:54:00,15-53-沼津-普通,10.5,横浜
949,戸塚,2021-11-30 17:04:00,2021-11-30 17:04:00,15-53-沼津-普通,11.0,戸塚
950,大船,2021-11-30 17:09:00,2021-11-30 17:09:00,15-53-沼津-普通,12.0,大船
2587,大船,2021-11-30 17:10:00,2021-11-30 17:10:00,15-53-沼津-普通,12.5,大船
951,藤沢,2021-11-30 17:14:00,2021-11-30 17:14:00,15-53-沼津-普通,13.0,藤沢
2588,藤沢,2021-11-30 17:15:00,2021-11-30 17:15:00,15-53-沼津-普通,13.5,藤沢
952,辻堂,2021-11-30 17:18:00,2021-11-30 17:18:00,15-53-沼津-普通,14.0,辻堂
2589,辻堂,2021-11-30 17:19:00,2021-11-30 17:19:00,15-53-沼津-普通,14.5,辻堂
953,茅ケ崎,2021-11-30 17:22:00,2021-11-30 17:22:00,15-53-沼津-普通,15.0,茅ケ崎
954,平塚,2021-11-30 17:27:00,2021-11-30 17:27:00,15-53-沼津-普通,16.0,平塚
2590,平塚,2021-11-30 17:28:00,2021-11-30 17:28:00,15-53-沼津-普通,16.5,平塚
955,大磯,2021-11-30 17:31:00,2021-11-30 17:31:00,15-53-沼津-普通,17.0,大磯
2591,大磯,2021-11-30 17:32:00,2021-11-30 17:32:00,15-53-沼津-普通,17.5,大磯
956,二宮,2021-11-30 17:36:00,2021-11-30 17:36:00,15-53-沼津-普通,18.0,二宮
957,国府津,2021-11-30 17:40:00,2021-11-30 17:40:00,15-53-沼津-普通,19.0,国府津
2592,国府津,2021-11-30 17:43:00,2021-11-30 17:43:00,15-53-沼津-普通,19.5,国府津
958,鴨宮,2021-11-30 17:46:00,2021-11-30 17:46:00,15-53-沼津-普通,20.0,鴨宮
959,小田原,2021-11-30 17:50:00,2021-11-30 17:50:00,15-53-沼津-普通,21.0,小田原
2593,小田原,2021-11-30 17:53:00,2021-11-30 17:53:00,15-53-沼津-普通,21.5,小田原
960,早川,2021-11-30 17:56:00,2021-11-30 17:56:00,15-53-沼津-普通,22.0,早川
961,根府川,2021-11-30 18:00:00,2021-11-30 18:00:00,15-53-沼津-普通,23.0,根府川
2594,根府川,2021-11-30 18:01:00,2021-11-30 18:01:00,15-53-沼津-普通,23.5,根府川
962,真鶴,2021-11-30 18:06:00,2021-11-30 18:06:00,15-53-沼津-普通,24.0,真鶴
963,湯河原,2021-11-30 18:09:00,2021-11-30 18:09:00,15-53-沼津-普通,25.0,湯河原
2595,湯河原,2021-11-30 18:10:00,2021-11-30 18:10:00,15-53-沼津-普通,25.5,湯河原
964,熱海,2021-11-30 18:16:00,2021-11-30 18:16:00,15-53-沼津-普通,26.0,熱海
2596,熱海,2021-11-30 18:21:00,2021-11-30 18:21:00,15-53-沼津-普通,26.5,熱海
965,函南,2021-11-30 18:28:00,2021-11-30 18:28:00,15-53-沼津-普通,27.0,函南
966,三島,2021-11-30 18:33:00,2021-11-30 18:33:00,15-53-沼津-普通,28.0,三島
2597,三島,2021-11-30 18:34:00,2021-11-30 18:34:00,15-53-沼津-普通,28.5,三島
967,沼津,2021-11-30 18:39:00,,15-53-沼津-普通,29.0,沼津
1569,大宮(埼玉),2021-11-30 16:12:00,2021-11-30 16:12:00,16-13-小田原-普通,0.0,大宮(埼玉)
1570,さいたま新都心,2021-11-30 16:15:00,2021-11-30 16:15:00,16-13-小田原-普通,1.0,さいたま新都心
2926,さいたま新都心,2021-11-30 16:16:00,2021-11-30 16:16:00,16-13-小田原-普通,1.5,さいたま新都心
1571,浦和,2021-11-30 16:20:00,2021-11-30 16:20:00,16-13-小田原-普通,2.0,浦和
1572,赤羽,2021-11-30 16:28:00,2021-11-30 16:28:00,16-13-小田原-普通,3.0,赤羽
1573,尾久,2021-11-30 16:33:00,2021-11-30 16:33:00,16-13-小田原-普通,4.0,尾久/池袋
1574,上野,2021-11-30 16:40:00,2021-11-30 16:40:00,16-13-小田原-普通,5.0,上野/新宿
2927,上野,2021-11-30 16:42:00,2021-11-30 16:42:00,16-13-小田原-普通,5.5,上野/新宿
1575,東京,2021-11-30 16:46:00,2021-11-30 16:46:00,16-13-小田原-普通,6.0,東京/渋谷
2928,東京,2021-11-30 16:47:00,2021-11-30 16:47:00,16-13-小田原-普通,6.5,東京/渋谷
1576,新橋,2021-11-30 16:50:00,2021-11-30 16:50:00,16-13-小田原-普通,7.0,新橋/恵比寿
2929,新橋,2021-11-30 16:51:00,2021-11-30 16:51:00,16-13-小田原-普通,7.5,新橋/恵比寿
1577,品川,2021-11-30 16:55:00,2021-11-30 16:55:00,16-13-小田原-普通,8.0,品川/大崎
2930,品川,2021-11-30 16:56:00,2021-11-30 16:56:00,16-13-小田原-普通,8.5,品川/大崎
1578,川崎,2021-11-30 17:05:00,2021-11-30 17:05:00,16-13-小田原-普通,9.0,川崎/武蔵小杉
1579,横浜,2021-11-30 17:13:00,2021-11-30 17:13:00,16-13-小田原-普通,10.0,横浜
2931,横浜,2021-11-30 17:14:00,2021-11-30 17:14:00,16-13-小田原-普通,10.5,横浜
1580,戸塚,2021-11-30 17:23:00,2021-11-30 17:23:00,16-13-小田原-普通,11.0,戸塚
2932,戸塚,2021-11-30 17:24:00,2021-11-30 17:24:00,16-13-小田原-普通,11.5,戸塚
1581,大船,2021-11-30 17:28:00,2021-11-30 17:28:00,16-13-小田原-普通,12.0,大船
2933,大船,2021-11-30 17:29:00,2021-11-30 17:29:00,16-13-小田原-普通,12.5,大船
1582,藤沢,2021-11-30 17:33:00,2021-11-30 17:33:00,16-13-小田原-普通,13.0,藤沢
2934,藤沢,2021-11-30 17:34:00,2021-11-30 17:34:00,16-13-小田原-普通,13.5,藤沢
1583,辻堂,2021-11-30 17:37:00,2021-11-30 17:37:00,16-13-小田原-普通,14.0,辻堂
1584,茅ケ崎,2021-11-30 17:40:00,2021-11-30 17:40:00,16-13-小田原-普通,15.0,茅ケ崎
2935,茅ケ崎,2021-11-30 17:41:00,2021-11-30 17:41:00,16-13-小田原-普通,15.5,茅ケ崎
1585,平塚,2021-11-30 17:45:00,2021-11-30 17:45:00,16-13-小田原-普通,16.0,平塚
1586,大磯,2021-11-30 17:48:00,2021-11-30 17:48:00,16-13-小田原-普通,17.0,大磯
2936,大磯,2021-11-30 17:49:00,2021-11-30 17:49:00,16-13-小田原-普通,17.5,大磯
1587,二宮,2021-11-30 17:53:00,2021-11-30 17:53:00,16-13-小田原-普通,18.0,二宮
1588,国府津,2021-11-30 17:57:00,2021-11-30 17:57:00,16-13-小田原-普通,19.0,国府津
2937,国府津,2021-11-30 17:58:00,2021-11-30 17:58:00,16-13-小田原-普通,19.5,国府津
