,Station,Arrive,Depart,Train,index
1432,市川,2022-08-12 12:39:00,2022-08-12 12:39:00,12-08-三鷹-普通,12.0
1433,小岩,2022-08-12 12:42:00,2022-08-12 12:42:00,12-08-三鷹-普通,13.0
1434,新小岩,2022-08-12 12:45:00,2022-08-12 12:45:00,12-08-三鷹-普通,14.0
1435,平井(東京),2022-08-12 12:47:00,2022-08-12 12:47:00,12-08-三鷹-普通,15.0
1436,亀戸,2022-08-12 12:50:00,2022-08-12 12:50:00,12-08-三鷹-普通,16.0
1437,錦糸町,2022-08-12 12:53:00,2022-08-12 12:53:00,12-08-三鷹-普通,17.0
1438,両国,2022-08-12 12:55:00,2022-08-12 12:55:00,12-08-三鷹-普通,18.0
1439,浅草橋,2022-08-12 12:57:00,2022-08-12 12:57:00,12-08-三鷹-普通,19.0
1440,秋葉原,2022-08-12 12:59:00,2022-08-12 12:59:00,12-08-三鷹-普通,20.0
1441,御茶ノ水,2022-08-12 13:01:00,2022-08-12 13:01:00,12-08-三鷹-普通,21.0
1442,水道橋,2022-08-12 13:04:00,2022-08-12 13:04:00,12-08-三鷹-普通,22.0
1443,飯田橋,2022-08-12 13:06:00,2022-08-12 13:06:00,12-08-三鷹-普通,23.0
1444,市ケ谷,2022-08-12 13:08:00,2022-08-12 13:08:00,12-08-三鷹-普通,24.0
1445,四ツ谷,2022-08-12 13:10:00,2022-08-12 13:10:00,12-08-三鷹-普通,25.0
1446,信濃町,2022-08-12 13:12:00,2022-08-12 13:12:00,12-08-三鷹-普通,26.0
1447,千駄ケ谷,2022-08-12 13:13:00,2022-08-12 13:13:00,12-08-三鷹-普通,27.0
1448,代々木,2022-08-12 13:16:00,2022-08-12 13:16:00,12-08-三鷹-普通,28.0
1449,新宿,2022-08-12 13:18:00,2022-08-12 13:18:00,12-08-三鷹-普通,29.0
1450,大久保(東京),2022-08-12 13:20:00,2022-08-12 13:20:00,12-08-三鷹-普通,30.0
1451,東中野,2022-08-12 13:22:00,2022-08-12 13:22:00,12-08-三鷹-普通,31.0
1452,中野(東京),2022-08-12 13:28:00,2022-08-12 13:28:00,12-08-三鷹-普通,32.0
1453,高円寺,2022-08-12 13:30:00,2022-08-12 13:30:00,12-08-三鷹-普通,33.0
1454,阿佐ケ谷,2022-08-12 13:32:00,2022-08-12 13:32:00,12-08-三鷹-普通,34.0
1455,荻窪,2022-08-12 13:34:00,2022-08-12 13:34:00,12-08-三鷹-普通,35.0
1456,西荻窪,2022-08-12 13:36:00,2022-08-12 13:36:00,12-08-三鷹-普通,36.0
1457,吉祥寺,2022-08-12 13:39:00,2022-08-12 13:39:00,12-08-三鷹-普通,37.0
1458,三鷹,2022-08-12 13:41:00,,12-08-三鷹-普通,38.0
1354,千葉,2022-08-12 12:19:00,2022-08-12 12:19:00,12-19-中野-普通,0.0
1355,西千葉,2022-08-12 12:21:00,2022-08-12 12:21:00,12-19-中野-普通,1.0
1356,稲毛,2022-08-12 12:24:00,2022-08-12 12:24:00,12-19-中野-普通,2.0
1357,新検見川,2022-08-12 12:27:00,2022-08-12 12:27:00,12-19-中野-普通,3.0
1358,幕張,2022-08-12 12:29:00,2022-08-12 12:29:00,12-19-中野-普通,4.0
1359,幕張本郷,2022-08-12 12:31:00,2022-08-12 12:31:00,12-19-中野-普通,5.0
1360,津田沼,2022-08-12 12:35:00,2022-08-12 12:35:00,12-19-中野-普通,6.0
1361,東船橋,2022-08-12 12:38:00,2022-08-12 12:38:00,12-19-中野-普通,7.0
1362,船橋,2022-08-12 12:40:00,2022-08-12 12:40:00,12-19-中野-普通,8.0
1363,西船橋,2022-08-12 12:43:00,2022-08-12 12:43:00,12-19-中野-普通,9.0
1364,下総中山,2022-08-12 12:45:00,2022-08-12 12:45:00,12-19-中野-普通,10.0
1365,本八幡,2022-08-12 12:48:00,2022-08-12 12:48:00,12-19-中野-普通,11.0
1366,市川,2022-08-12 12:50:00,2022-08-12 12:50:00,12-19-中野-普通,12.0
1367,小岩,2022-08-12 12:53:00,2022-08-12 12:53:00,12-19-中野-普通,13.0
1368,新小岩,2022-08-12 12:56:00,2022-08-12 12:56:00,12-19-中野-普通,14.0
1369,平井(東京),2022-08-12 12:59:00,2022-08-12 12:59:00,12-19-中野-普通,15.0
1370,亀戸,2022-08-12 13:01:00,2022-08-12 13:01:00,12-19-中野-普通,16.0
1371,錦糸町,2022-08-12 13:04:00,2022-08-12 13:04:00,12-19-中野-普通,17.0
1372,両国,2022-08-12 13:06:00,2022-08-12 13:06:00,12-19-中野-普通,18.0
1373,浅草橋,2022-08-12 13:08:00,2022-08-12 13:08:00,12-19-中野-普通,19.0
1374,秋葉原,2022-08-12 13:11:00,2022-08-12 13:11:00,12-19-中野-普通,20.0
1375,御茶ノ水,2022-08-12 13:13:00,2022-08-12 13:13:00,12-19-中野-普通,21.0
1376,水道橋,2022-08-12 13:15:00,2022-08-12 13:15:00,12-19-中野-普通,22.0
1377,飯田橋,2022-08-12 13:17:00,2022-08-12 13:17:00,12-19-中野-普通,23.0
1378,市ケ谷,2022-08-12 13:19:00,2022-08-12 13:19:00,12-19-中野-普通,24.0
1379,四ツ谷,2022-08-12 13:21:00,2022-08-12 13:21:00,12-19-中野-普通,25.0
1380,信濃町,2022-08-12 13:23:00,2022-08-12 13:23:00,12-19-中野-普通,26.0
1381,千駄ケ谷,2022-08-12 13:25:00,2022-08-12 13:25:00,12-19-中野-普通,27.0
1382,代々木,2022-08-12 13:27:00,2022-08-12 13:27:00,12-19-中野-普通,28.0
1383,新宿,2022-08-12 13:29:00,2022-08-12 13:29:00,12-19-中野-普通,29.0
1384,大久保(東京),2022-08-12 13:32:00,2022-08-12 13:32:00,12-19-中野-普通,30.0
1385,東中野,2022-08-12 13:34:00,2022-08-12 13:34:00,12-19-中野-普通,31.0
1386,中野(東京),2022-08-12 13:37:00,,12-19-中野-普通,32.0
3023,千葉,2022-08-12 12:30:00,2022-08-12 12:30:00,12-30-中野-普通,0.0
3024,西千葉,2022-08-12 12:32:00,2022-08-12 12:32:00,12-30-中野-普通,1.0
3025,稲毛,2022-08-12 12:35:00,2022-08-12 12:35:00,12-30-中野-普通,2.0
3026,新検見川,2022-08-12 12:38:00,2022-08-12 12:38:00,12-30-中野-普通,3.0
3027,幕張,2022-08-12 12:40:00,2022-08-12 12:40:00,12-30-中野-普通,4.0
3028,幕張本郷,2022-08-12 12:42:00,2022-08-12 12:42:00,12-30-中野-普通,5.0
3029,津田沼,2022-08-12 12:46:00,2022-08-12 12:46:00,12-30-中野-普通,6.0
3030,東船橋,2022-08-12 12:49:00,2022-08-12 12:49:00,12-30-中野-普通,7.0
3031,船橋,2022-08-12 12:51:00,2022-08-12 12:51:00,12-30-中野-普通,8.0
3032,西船橋,2022-08-12 12:54:00,2022-08-12 12:54:00,12-30-中野-普通,9.0
3033,下総中山,2022-08-12 12:56:00,2022-08-12 12:56:00,12-30-中野-普通,10.0
3034,本八幡,2022-08-12 12:59:00,2022-08-12 12:59:00,12-30-中野-普通,11.0
3035,市川,2022-08-12 13:01:00,2022-08-12 13:01:00,12-30-中野-普通,12.0
3036,小岩,2022-08-12 13:04:00,2022-08-12 13:04:00,12-30-中野-普通,13.0
3037,新小岩,2022-08-12 13:07:00,2022-08-12 13:07:00,12-30-中野-普通,14.0
3038,平井(東京),2022-08-12 13:10:00,2022-08-12 13:10:00,12-30-中野-普通,15.0
3039,亀戸,2022-08-12 13:12:00,2022-08-12 13:12:00,12-30-中野-普通,16.0
3040,錦糸町,2022-08-12 13:15:00,2022-08-12 13:15:00,12-30-中野-普通,17.0
3041,両国,2022-08-12 13:18:00,2022-08-12 13:18:00,12-30-中野-普通,18.0
3042,浅草橋,2022-08-12 13:20:00,2022-08-12 13:20:00,12-30-中野-普通,19.0
3043,秋葉原,2022-08-12 13:22:00,2022-08-12 13:22:00,12-30-中野-普通,20.0
3044,御茶ノ水,2022-08-12 13:24:00,2022-08-12 13:24:00,12-30-中野-普通,21.0
3045,水道橋,2022-08-12 13:26:00,2022-08-12 13:26:00,12-30-中野-普通,22.0
3046,飯田橋,2022-08-12 13:28:00,2022-08-12 13:28:00,12-30-中野-普通,23.0
3047,市ケ谷,2022-08-12 13:30:00,2022-08-12 13:30:00,12-30-中野-普通,24.0
3048,四ツ谷,2022-08-12 13:32:00,2022-08-12 13:32:00,12-30-中野-普通,25.0
3049,信濃町,2022-08-12 13:35:00,2022-08-12 13:35:00,12-30-中野-普通,26.0
3050,千駄ケ谷,2022-08-12 13:36:00,2022-08-12 13:36:00,12-30-中野-普通,27.0
3051,代々木,2022-08-12 13:38:00,2022-08-12 13:38:00,12-30-中野-普通,28.0
3052,新宿,2022-08-12 13:41:00,2022-08-12 13:41:00,12-30-中野-普通,29.0
3053,大久保(東京),2022-08-12 13:44:00,2022-08-12 13:44:00,12-30-中野-普通,30.0
3054,東中野,2022-08-12 13:46:00,2022-08-12 13:46:00,12-30-中野-普通,31.0
3055,中野(東京),2022-08-12 13:49:00,,12-30-中野-普通,32.0
1066,千葉,2022-08-12 12:41:00,2022-08-12 12:41:00,12-41-三鷹-普通,0.0
1067,西千葉,2022-08-12 12:43:00,2022-08-12 12:43:00,12-41-三鷹-普通,1.0
1068,稲毛,2022-08-12 12:46:00,2022-08-12 12:46:00,12-41-三鷹-普通,2.0
1069,新検見川,2022-08-12 12:49:00,2022-08-12 12:49:00,12-41-三鷹-普通,3.0
1070,幕張,2022-08-12 12:51:00,2022-08-12 12:51:00,12-41-三鷹-普通,4.0
1071,幕張本郷,2022-08-12 12:53:00,2022-08-12 12:53:00,12-41-三鷹-普通,5.0
1072,津田沼,2022-08-12 12:57:00,2022-08-12 12:57:00,12-41-三鷹-普通,6.0
1073,東船橋,2022-08-12 13:00:00,2022-08-12 13:00:00,12-41-三鷹-普通,7.0
1074,船橋,2022-08-12 13:02:00,2022-08-12 13:02:00,12-41-三鷹-普通,8.0
1075,西船橋,2022-08-12 13:05:00,2022-08-12 13:05:00,12-41-三鷹-普通,9.0
1076,下総中山,2022-08-12 13:07:00,2022-08-12 13:07:00,12-41-三鷹-普通,10.0
1077,本八幡,2022-08-12 13:10:00,2022-08-12 13:10:00,12-41-三鷹-普通,11.0
1078,市川,2022-08-12 13:12:00,2022-08-12 13:12:00,12-41-三鷹-普通,12.0
1079,小岩,2022-08-12 13:15:00,2022-08-12 13:15:00,12-41-三鷹-普通,13.0
1080,新小岩,2022-08-12 13:18:00,2022-08-12 13:18:00,12-41-三鷹-普通,14.0
1081,平井(東京),2022-08-12 13:21:00,2022-08-12 13:21:00,12-41-三鷹-普通,15.0
1082,亀戸,2022-08-12 13:23:00,2022-08-12 13:23:00,12-41-三鷹-普通,16.0
1083,錦糸町,2022-08-12 13:26:00,2022-08-12 13:26:00,12-41-三鷹-普通,17.0
1084,両国,2022-08-12 13:29:00,2022-08-12 13:29:00,12-41-三鷹-普通,18.0
1085,浅草橋,2022-08-12 13:31:00,2022-08-12 13:31:00,12-41-三鷹-普通,19.0
1086,秋葉原,2022-08-12 13:33:00,2022-08-12 13:33:00,12-41-三鷹-普通,20.0
1087,御茶ノ水,2022-08-12 13:35:00,2022-08-12 13:35:00,12-41-三鷹-普通,21.0
1088,水道橋,2022-08-12 13:37:00,2022-08-12 13:37:00,12-41-三鷹-普通,22.0
1089,飯田橋,2022-08-12 13:39:00,2022-08-12 13:39:00,12-41-三鷹-普通,23.0
1090,市ケ谷,2022-08-12 13:41:00,2022-08-12 13:41:00,12-41-三鷹-普通,24.0
1091,四ツ谷,2022-08-12 13:43:00,2022-08-12 13:43:00,12-41-三鷹-普通,25.0
1092,信濃町,2022-08-12 13:46:00,2022-08-12 13:46:00,12-41-三鷹-普通,26.0
1093,千駄ケ谷,2022-08-12 13:47:00,2022-08-12 13:47:00,12-41-三鷹-普通,27.0
1094,代々木,2022-08-12 13:49:00,2022-08-12 13:49:00,12-41-三鷹-普通,28.0
1095,新宿,2022-08-12 13:51:00,2022-08-12 13:51:00,12-41-三鷹-普通,29.0
1096,大久保(東京),2022-08-12 13:54:00,2022-08-12 13:54:00,12-41-三鷹-普通,30.0
1097,東中野,2022-08-12 13:56:00,2022-08-12 13:56:00,12-41-三鷹-普通,31.0
1098,中野(東京),2022-08-12 13:59:00,2022-08-12 13:59:00,12-41-三鷹-普通,32.0
1099,高円寺,2022-08-12 14:01:00,2022-08-12 14:01:00,12-41-三鷹-普通,33.0
1100,阿佐ケ谷,2022-08-12 14:03:00,2022-08-12 14:03:00,12-41-三鷹-普通,34.0
1101,荻窪,2022-08-12 14:05:00,2022-08-12 14:05:00,12-41-三鷹-普通,35.0
1102,西荻窪,2022-08-12 14:08:00,2022-08-12 14:08:00,12-41-三鷹-普通,36.0
1103,吉祥寺,2022-08-12 14:10:00,2022-08-12 14:10:00,12-41-三鷹-普通,37.0
1104,三鷹,2022-08-12 14:12:00,,12-41-三鷹-普通,38.0
2107,千葉,2022-08-12 12:52:00,2022-08-12 12:52:00,12-52-中野-普通,0.0
2108,西千葉,2022-08-12 12:54:00,2022-08-12 12:54:00,12-52-中野-普通,1.0
2109,稲毛,2022-08-12 12:57:00,2022-08-12 12:57:00,12-52-中野-普通,2.0
2110,新検見川,2022-08-12 13:00:00,2022-08-12 13:00:00,12-52-中野-普通,3.0
2111,幕張,2022-08-12 13:02:00,2022-08-12 13:02:00,12-52-中野-普通,4.0
2112,幕張本郷,2022-08-12 13:04:00,2022-08-12 13:04:00,12-52-中野-普通,5.0
2113,津田沼,2022-08-12 13:08:00,2022-08-12 13:08:00,12-52-中野-普通,6.0
2114,東船橋,2022-08-12 13:11:00,2022-08-12 13:11:00,12-52-中野-普通,7.0
2115,船橋,2022-08-12 13:13:00,2022-08-12 13:13:00,12-52-中野-普通,8.0
2116,西船橋,2022-08-12 13:16:00,2022-08-12 13:16:00,12-52-中野-普通,9.0
2117,下総中山,2022-08-12 13:18:00,2022-08-12 13:18:00,12-52-中野-普通,10.0
2118,本八幡,2022-08-12 13:21:00,2022-08-12 13:21:00,12-52-中野-普通,11.0
2119,市川,2022-08-12 13:23:00,2022-08-12 13:23:00,12-52-中野-普通,12.0
2120,小岩,2022-08-12 13:26:00,2022-08-12 13:26:00,12-52-中野-普通,13.0
2121,新小岩,2022-08-12 13:29:00,2022-08-12 13:29:00,12-52-中野-普通,14.0
2122,平井(東京),2022-08-12 13:32:00,2022-08-12 13:32:00,12-52-中野-普通,15.0
2123,亀戸,2022-08-12 13:34:00,2022-08-12 13:34:00,12-52-中野-普通,16.0
2124,錦糸町,2022-08-12 13:37:00,2022-08-12 13:37:00,12-52-中野-普通,17.0
2125,両国,2022-08-12 13:40:00,2022-08-12 13:40:00,12-52-中野-普通,18.0
2126,浅草橋,2022-08-12 13:42:00,2022-08-12 13:42:00,12-52-中野-普通,19.0
2127,秋葉原,2022-08-12 13:44:00,2022-08-12 13:44:00,12-52-中野-普通,20.0
2128,御茶ノ水,2022-08-12 13:46:00,2022-08-12 13:46:00,12-52-中野-普通,21.0
2129,水道橋,2022-08-12 13:48:00,2022-08-12 13:48:00,12-52-中野-普通,22.0
2130,飯田橋,2022-08-12 13:50:00,2022-08-12 13:50:00,12-52-中野-普通,23.0
2131,市ケ谷,2022-08-12 13:52:00,2022-08-12 13:52:00,12-52-中野-普通,24.0
2132,四ツ谷,2022-08-12 13:54:00,2022-08-12 13:54:00,12-52-中野-普通,25.0
2133,信濃町,2022-08-12 13:57:00,2022-08-12 13:57:00,12-52-中野-普通,26.0
2134,千駄ケ谷,2022-08-12 13:58:00,2022-08-12 13:58:00,12-52-中野-普通,27.0
2135,代々木,2022-08-12 14:00:00,2022-08-12 14:00:00,12-52-中野-普通,28.0
2136,新宿,2022-08-12 14:03:00,2022-08-12 14:03:00,12-52-中野-普通,29.0
2137,大久保(東京),2022-08-12 14:06:00,2022-08-12 14:06:00,12-52-中野-普通,30.0
2138,東中野,2022-08-12 14:08:00,2022-08-12 14:08:00,12-52-中野-普通,31.0
2139,中野(東京),2022-08-12 14:11:00,,12-52-中野-普通,32.0
3615,千葉,2022-08-12 13:03:00,2022-08-12 13:03:00,13-03-中野-普通,0.0
3616,西千葉,2022-08-12 13:05:00,2022-08-12 13:05:00,13-03-中野-普通,1.0
3617,稲毛,2022-08-12 13:08:00,2022-08-12 13:08:00,13-03-中野-普通,2.0
3618,新検見川,2022-08-12 13:11:00,2022-08-12 13:11:00,13-03-中野-普通,3.0
3619,幕張,2022-08-12 13:13:00,2022-08-12 13:13:00,13-03-中野-普通,4.0
3620,幕張本郷,2022-08-12 13:15:00,2022-08-12 13:15:00,13-03-中野-普通,5.0
3621,津田沼,2022-08-12 13:19:00,2022-08-12 13:19:00,13-03-中野-普通,6.0
3622,東船橋,2022-08-12 13:22:00,2022-08-12 13:22:00,13-03-中野-普通,7.0
3623,船橋,2022-08-12 13:24:00,2022-08-12 13:24:00,13-03-中野-普通,8.0
3624,西船橋,2022-08-12 13:27:00,2022-08-12 13:27:00,13-03-中野-普通,9.0
3625,下総中山,2022-08-12 13:29:00,2022-08-12 13:29:00,13-03-中野-普通,10.0
3626,本八幡,2022-08-12 13:32:00,2022-08-12 13:32:00,13-03-中野-普通,11.0
3627,市川,2022-08-12 13:34:00,2022-08-12 13:34:00,13-03-中野-普通,12.0
3628,小岩,2022-08-12 13:37:00,2022-08-12 13:37:00,13-03-中野-普通,13.0
3629,新小岩,2022-08-12 13:40:00,2022-08-12 13:40:00,13-03-中野-普通,14.0
3630,平井(東京),2022-08-12 13:43:00,2022-08-12 13:43:00,13-03-中野-普通,15.0
3631,亀戸,2022-08-12 13:45:00,2022-08-12 13:45:00,13-03-中野-普通,16.0
3632,錦糸町,2022-08-12 13:48:00,2022-08-12 13:48:00,13-03-中野-普通,17.0
3633,両国,2022-08-12 13:51:00,2022-08-12 13:51:00,13-03-中野-普通,18.0
3634,浅草橋,2022-08-12 13:53:00,2022-08-12 13:53:00,13-03-中野-普通,19.0
3635,秋葉原,2022-08-12 13:55:00,2022-08-12 13:55:00,13-03-中野-普通,20.0
3636,御茶ノ水,2022-08-12 13:57:00,2022-08-12 13:57:00,13-03-中野-普通,21.0
3637,水道橋,2022-08-12 13:59:00,2022-08-12 13:59:00,13-03-中野-普通,22.0
3638,飯田橋,2022-08-12 14:01:00,2022-08-12 14:01:00,13-03-中野-普通,23.0
3639,市ケ谷,2022-08-12 14:03:00,2022-08-12 14:03:00,13-03-中野-普通,24.0
3640,四ツ谷,2022-08-12 14:05:00,2022-08-12 14:05:00,13-03-中野-普通,25.0
3641,信濃町,2022-08-12 14:08:00,2022-08-12 14:08:00,13-03-中野-普通,26.0
3642,千駄ケ谷,2022-08-12 14:09:00,2022-08-12 14:09:00,13-03-中野-普通,27.0
3643,代々木,2022-08-12 14:11:00,2022-08-12 14:11:00,13-03-中野-普通,28.0
3644,新宿,2022-08-12 14:14:00,2022-08-12 14:14:00,13-03-中野-普通,29.0
3645,大久保(東京),2022-08-12 14:16:00,2022-08-12 14:16:00,13-03-中野-普通,30.0
3646,東中野,2022-08-12 14:18:00,2022-08-12 14:18:00,13-03-中野-普通,31.0
3647,中野(東京),2022-08-12 14:21:00,,13-03-中野-普通,32.0
4248,千葉,2022-08-12 13:14:00,2022-08-12 13:14:00,13-14-中野-普通,0.0
4249,西千葉,2022-08-12 13:16:00,2022-08-12 13:16:00,13-14-中野-普通,1.0
4250,稲毛,2022-08-12 13:19:00,2022-08-12 13:19:00,13-14-中野-普通,2.0
4251,新検見川,2022-08-12 13:22:00,2022-08-12 13:22:00,13-14-中野-普通,3.0
4252,幕張,2022-08-12 13:24:00,2022-08-12 13:24:00,13-14-中野-普通,4.0
4253,幕張本郷,2022-08-12 13:26:00,2022-08-12 13:26:00,13-14-中野-普通,5.0
4254,津田沼,2022-08-12 13:30:00,2022-08-12 13:30:00,13-14-中野-普通,6.0
4255,東船橋,2022-08-12 13:33:00,2022-08-12 13:33:00,13-14-中野-普通,7.0
4256,船橋,2022-08-12 13:35:00,2022-08-12 13:35:00,13-14-中野-普通,8.0
4257,西船橋,2022-08-12 13:38:00,2022-08-12 13:38:00,13-14-中野-普通,9.0
4258,下総中山,2022-08-12 13:40:00,2022-08-12 13:40:00,13-14-中野-普通,10.0
4259,本八幡,2022-08-12 13:43:00,2022-08-12 13:43:00,13-14-中野-普通,11.0
4260,市川,2022-08-12 13:45:00,2022-08-12 13:45:00,13-14-中野-普通,12.0
4261,小岩,2022-08-12 13:48:00,2022-08-12 13:48:00,13-14-中野-普通,13.0
4262,新小岩,2022-08-12 13:51:00,2022-08-12 13:51:00,13-14-中野-普通,14.0
4263,平井(東京),2022-08-12 13:54:00,2022-08-12 13:54:00,13-14-中野-普通,15.0
4264,亀戸,2022-08-12 13:56:00,2022-08-12 13:56:00,13-14-中野-普通,16.0
4265,錦糸町,2022-08-12 13:59:00,2022-08-12 13:59:00,13-14-中野-普通,17.0
4266,両国,2022-08-12 14:02:00,2022-08-12 14:02:00,13-14-中野-普通,18.0
4267,浅草橋,2022-08-12 14:04:00,2022-08-12 14:04:00,13-14-中野-普通,19.0
4268,秋葉原,2022-08-12 14:06:00,2022-08-12 14:06:00,13-14-中野-普通,20.0
4269,御茶ノ水,2022-08-12 14:08:00,2022-08-12 14:08:00,13-14-中野-普通,21.0
4270,水道橋,2022-08-12 14:10:00,2022-08-12 14:10:00,13-14-中野-普通,22.0
4271,飯田橋,2022-08-12 14:12:00,2022-08-12 14:12:00,13-14-中野-普通,23.0
4272,市ケ谷,2022-08-12 14:14:00,2022-08-12 14:14:00,13-14-中野-普通,24.0
4273,四ツ谷,2022-08-12 14:16:00,2022-08-12 14:16:00,13-14-中野-普通,25.0
4274,信濃町,2022-08-12 14:19:00,2022-08-12 14:19:00,13-14-中野-普通,26.0
4275,千駄ケ谷,2022-08-12 14:20:00,2022-08-12 14:20:00,13-14-中野-普通,27.0
4276,代々木,2022-08-12 14:22:00,2022-08-12 14:22:00,13-14-中野-普通,28.0
4277,新宿,2022-08-12 14:25:00,2022-08-12 14:25:00,13-14-中野-普通,29.0
4278,大久保(東京),2022-08-12 14:27:00,2022-08-12 14:27:00,13-14-中野-普通,30.0
4279,東中野,2022-08-12 14:29:00,2022-08-12 14:29:00,13-14-中野-普通,31.0
4280,中野(東京),2022-08-12 14:32:00,,13-14-中野-普通,32.0
477,千葉,2022-08-12 13:25:00,2022-08-12 13:25:00,13-25-三鷹-普通,0.0
478,西千葉,2022-08-12 13:27:00,2022-08-12 13:27:00,13-25-三鷹-普通,1.0
479,稲毛,2022-08-12 13:30:00,2022-08-12 13:30:00,13-25-三鷹-普通,2.0
480,新検見川,2022-08-12 13:33:00,2022-08-12 13:33:00,13-25-三鷹-普通,3.0
481,幕張,2022-08-12 13:35:00,2022-08-12 13:35:00,13-25-三鷹-普通,4.0
482,幕張本郷,2022-08-12 13:37:00,2022-08-12 13:37:00,13-25-三鷹-普通,5.0
483,津田沼,2022-08-12 13:41:00,2022-08-12 13:41:00,13-25-三鷹-普通,6.0
484,東船橋,2022-08-12 13:44:00,2022-08-12 13:44:00,13-25-三鷹-普通,7.0
485,船橋,2022-08-12 13:46:00,2022-08-12 13:46:00,13-25-三鷹-普通,8.0
486,西船橋,2022-08-12 13:49:00,2022-08-12 13:49:00,13-25-三鷹-普通,9.0
487,下総中山,2022-08-12 13:51:00,2022-08-12 13:51:00,13-25-三鷹-普通,10.0
488,本八幡,2022-08-12 13:54:00,2022-08-12 13:54:00,13-25-三鷹-普通,11.0
489,市川,2022-08-12 13:56:00,2022-08-12 13:56:00,13-25-三鷹-普通,12.0
490,小岩,2022-08-12 13:59:00,2022-08-12 13:59:00,13-25-三鷹-普通,13.0
491,新小岩,2022-08-12 14:02:00,2022-08-12 14:02:00,13-25-三鷹-普通,14.0
492,平井(東京),2022-08-12 14:05:00,2022-08-12 14:05:00,13-25-三鷹-普通,15.0
493,亀戸,2022-08-12 14:07:00,2022-08-12 14:07:00,13-25-三鷹-普通,16.0
494,錦糸町,2022-08-12 14:10:00,2022-08-12 14:10:00,13-25-三鷹-普通,17.0
495,両国,2022-08-12 14:13:00,2022-08-12 14:13:00,13-25-三鷹-普通,18.0
496,浅草橋,2022-08-12 14:15:00,2022-08-12 14:15:00,13-25-三鷹-普通,19.0
497,秋葉原,2022-08-12 14:17:00,2022-08-12 14:17:00,13-25-三鷹-普通,20.0
498,御茶ノ水,2022-08-12 14:19:00,2022-08-12 14:19:00,13-25-三鷹-普通,21.0
499,水道橋,2022-08-12 14:21:00,2022-08-12 14:21:00,13-25-三鷹-普通,22.0
500,飯田橋,2022-08-12 14:23:00,2022-08-12 14:23:00,13-25-三鷹-普通,23.0
501,市ケ谷,2022-08-12 14:25:00,2022-08-12 14:25:00,13-25-三鷹-普通,24.0
502,四ツ谷,2022-08-12 14:27:00,2022-08-12 14:27:00,13-25-三鷹-普通,25.0
503,信濃町,2022-08-12 14:30:00,2022-08-12 14:30:00,13-25-三鷹-普通,26.0
504,千駄ケ谷,2022-08-12 14:31:00,2022-08-12 14:31:00,13-25-三鷹-普通,27.0
505,代々木,2022-08-12 14:33:00,2022-08-12 14:33:00,13-25-三鷹-普通,28.0
506,新宿,2022-08-12 14:35:00,2022-08-12 14:35:00,13-25-三鷹-普通,29.0
507,大久保(東京),2022-08-12 14:38:00,2022-08-12 14:38:00,13-25-三鷹-普通,30.0
508,東中野,2022-08-12 14:40:00,2022-08-12 14:40:00,13-25-三鷹-普通,31.0
509,中野(東京),2022-08-12 14:43:00,2022-08-12 14:43:00,13-25-三鷹-普通,32.0
510,高円寺,2022-08-12 14:45:00,2022-08-12 14:45:00,13-25-三鷹-普通,33.0
511,阿佐ケ谷,2022-08-12 14:47:00,2022-08-12 14:47:00,13-25-三鷹-普通,34.0
512,荻窪,2022-08-12 14:50:00,2022-08-12 14:50:00,13-25-三鷹-普通,35.0
513,西荻窪,2022-08-12 14:52:00,2022-08-12 14:52:00,13-25-三鷹-普通,36.0
514,吉祥寺,2022-08-12 14:54:00,2022-08-12 14:54:00,13-25-三鷹-普通,37.0
515,三鷹,2022-08-12 14:57:00,,13-25-三鷹-普通,38.0
4137,千葉,2022-08-12 13:36:00,2022-08-12 13:36:00,13-36-中野-普通,0.0
4138,西千葉,2022-08-12 13:38:00,2022-08-12 13:38:00,13-36-中野-普通,1.0
4139,稲毛,2022-08-12 13:41:00,2022-08-12 13:41:00,13-36-中野-普通,2.0
4140,新検見川,2022-08-12 13:44:00,2022-08-12 13:44:00,13-36-中野-普通,3.0
4141,幕張,2022-08-12 13:46:00,2022-08-12 13:46:00,13-36-中野-普通,4.0
4142,幕張本郷,2022-08-12 13:48:00,2022-08-12 13:48:00,13-36-中野-普通,5.0
4143,津田沼,2022-08-12 13:52:00,2022-08-12 13:52:00,13-36-中野-普通,6.0
4144,東船橋,2022-08-12 13:55:00,2022-08-12 13:55:00,13-36-中野-普通,7.0
4145,船橋,2022-08-12 13:57:00,2022-08-12 13:57:00,13-36-中野-普通,8.0
4146,西船橋,2022-08-12 14:00:00,2022-08-12 14:00:00,13-36-中野-普通,9.0
4147,下総中山,2022-08-12 14:02:00,2022-08-12 14:02:00,13-36-中野-普通,10.0
4148,本八幡,2022-08-12 14:05:00,2022-08-12 14:05:00,13-36-中野-普通,11.0
4149,市川,2022-08-12 14:07:00,2022-08-12 14:07:00,13-36-中野-普通,12.0
4150,小岩,2022-08-12 14:10:00,2022-08-12 14:10:00,13-36-中野-普通,13.0
4151,新小岩,2022-08-12 14:13:00,2022-08-12 14:13:00,13-36-中野-普通,14.0
4152,平井(東京),2022-08-12 14:16:00,2022-08-12 14:16:00,13-36-中野-普通,15.0
4153,亀戸,2022-08-12 14:18:00,2022-08-12 14:18:00,13-36-中野-普通,16.0
