,Unnamed: 0,Station,Arrive,Depart,Train,index,Station_sequence
525,1520,大船,2021-11-30 01:22:00,2021-11-30 10:26:00,09-05-小田原-普通,12.0,大船
526,2895,大船,2021-11-30 01:23:00,2021-11-30 10:27:00,09-05-小田原-普通,12.5,大船
527,1521,藤沢,2021-11-30 01:27:00,2021-11-30 10:31:00,09-05-小田原-普通,13.0,藤沢
528,2896,藤沢,2021-11-30 01:28:00,2021-11-30 10:32:00,09-05-小田原-普通,13.5,藤沢
529,1522,辻堂,2021-11-30 01:31:00,2021-11-30 10:35:00,09-05-小田原-普通,14.0,辻堂
530,2897,辻堂,2021-11-30 01:32:00,2021-11-30 10:36:00,09-05-小田原-普通,14.5,辻堂
531,1523,茅ケ崎,2021-11-30 01:35:00,2021-11-30 10:39:00,09-05-小田原-普通,15.0,茅ケ崎
532,2898,茅ケ崎,2021-11-30 01:36:00,2021-11-30 10:40:00,09-05-小田原-普通,15.5,茅ケ崎
533,1524,平塚,2021-11-30 01:41:00,2021-11-30 10:45:00,09-05-小田原-普通,16.0,平塚
534,2899,平塚,2021-11-30 01:46:00,2021-11-30 10:50:00,09-05-小田原-普通,16.5,平塚
535,1525,大磯,2021-11-30 01:50:00,2021-11-30 10:54:00,09-05-小田原-普通,17.0,大磯
536,1526,二宮,2021-11-30 01:54:00,2021-11-30 10:58:00,09-05-小田原-普通,18.0,二宮
537,2900,二宮,2021-11-30 01:55:00,2021-11-30 10:59:00,09-05-小田原-普通,18.5,二宮
538,1527,国府津,2021-11-30 01:58:00,2021-11-30 11:02:00,09-05-小田原-普通,19.0,国府津
539,2901,国府津,2021-11-30 01:59:00,2021-11-30 11:03:00,09-05-小田原-普通,19.5,国府津
540,1528,鴨宮,2021-11-30 02:02:00,2021-11-30 11:06:00,09-05-小田原-普通,20.0,鴨宮
541,2902,鴨宮,2021-11-30 02:03:00,2021-11-30 11:07:00,09-05-小田原-普通,20.5,鴨宮
542,1529,小田原,2021-11-30 02:06:00,,09-05-小田原-普通,21.0,小田原
543,1666,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 09:11:00,09-12-上野-スワローあかぎ,0.0,大宮(埼玉)
544,1667,浦和,2021-11-30 00:07:00,2021-11-30 09:18:00,09-12-上野-スワローあかぎ,1.0,浦和
545,1668,赤羽,2021-11-30 00:16:00,2021-11-30 09:27:00,09-12-上野-スワローあかぎ,2.0,赤羽
546,2978,赤羽,2021-11-30 00:17:00,2021-11-30 09:28:00,09-12-上野-スワローあかぎ,2.5,赤羽
547,1669,上野,2021-11-30 00:28:00,,09-12-上野-スワローあかぎ,3.0,上野/新宿
548,1035,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 09:16:00,09-18-熱海-普通,0.0,大宮(埼玉)
549,1036,さいたま新都心,2021-11-30 00:05:00,2021-11-30 09:21:00,09-18-熱海-普通,1.0,さいたま新都心
550,2642,さいたま新都心,2021-11-30 00:06:00,2021-11-30 09:22:00,09-18-熱海-普通,1.5,さいたま新都心
551,1037,浦和,2021-11-30 00:10:00,2021-11-30 09:26:00,09-18-熱海-普通,2.0,浦和
552,1038,赤羽,2021-11-30 00:19:00,2021-11-30 09:35:00,09-18-熱海-普通,3.0,赤羽
553,1039,尾久,2021-11-30 00:24:00,2021-11-30 09:40:00,09-18-熱海-普通,4.0,尾久/池袋
554,1040,上野,2021-11-30 00:31:00,2021-11-30 09:47:00,09-18-熱海-普通,5.0,上野/新宿
555,2643,上野,2021-11-30 00:34:00,2021-11-30 09:50:00,09-18-熱海-普通,5.5,上野/新宿
556,1041,東京,2021-11-30 00:39:00,2021-11-30 09:55:00,09-18-熱海-普通,6.0,東京/渋谷
557,2644,東京,2021-11-30 00:40:00,2021-11-30 09:56:00,09-18-熱海-普通,6.5,東京/渋谷
558,1042,新橋,2021-11-30 00:43:00,2021-11-30 09:59:00,09-18-熱海-普通,7.0,新橋/恵比寿
559,1043,品川,2021-11-30 00:48:00,2021-11-30 10:04:00,09-18-熱海-普通,8.0,品川/大崎
560,2645,品川,2021-11-30 00:49:00,2021-11-30 10:05:00,09-18-熱海-普通,8.5,品川/大崎
561,1044,川崎,2021-11-30 00:57:00,2021-11-30 10:13:00,09-18-熱海-普通,9.0,川崎/武蔵小杉
562,1045,横浜,2021-11-30 01:06:00,2021-11-30 10:22:00,09-18-熱海-普通,10.0,横浜
563,2646,横浜,2021-11-30 01:10:00,2021-11-30 10:26:00,09-18-熱海-普通,10.5,横浜
564,1046,戸塚,2021-11-30 01:19:00,2021-11-30 10:35:00,09-18-熱海-普通,11.0,戸塚
565,2647,戸塚,2021-11-30 01:20:00,2021-11-30 10:36:00,09-18-熱海-普通,11.5,戸塚
566,1047,大船,2021-11-30 01:25:00,2021-11-30 10:41:00,09-18-熱海-普通,12.0,大船
567,1048,藤沢,2021-11-30 01:29:00,2021-11-30 10:45:00,09-18-熱海-普通,13.0,藤沢
568,2648,藤沢,2021-11-30 01:30:00,2021-11-30 10:46:00,09-18-熱海-普通,13.5,藤沢
569,1049,辻堂,2021-11-30 01:33:00,2021-11-30 10:49:00,09-18-熱海-普通,14.0,辻堂
570,1050,茅ケ崎,2021-11-30 01:36:00,2021-11-30 10:52:00,09-18-熱海-普通,15.0,茅ケ崎
571,2649,茅ケ崎,2021-11-30 01:37:00,2021-11-30 10:53:00,09-18-熱海-普通,15.5,茅ケ崎
572,1051,平塚,2021-11-30 01:41:00,2021-11-30 10:57:00,09-18-熱海-普通,16.0,平塚
573,1052,大磯,2021-11-30 01:44:00,2021-11-30 11:00:00,09-18-熱海-普通,17.0,大磯
574,2650,大磯,2021-11-30 01:45:00,2021-11-30 11:01:00,09-18-熱海-普通,17.5,大磯
575,1053,二宮,2021-11-30 01:49:00,2021-11-30 11:05:00,09-18-熱海-普通,18.0,二宮
576,1054,国府津,2021-11-30 01:53:00,2021-11-30 11:09:00,09-18-熱海-普通,19.0,国府津
577,2651,国府津,2021-11-30 01:54:00,2021-11-30 11:10:00,09-18-熱海-普通,19.5,国府津
578,1055,鴨宮,2021-11-30 01:57:00,2021-11-30 11:13:00,09-18-熱海-普通,20.0,鴨宮
579,1056,小田原,2021-11-30 02:00:00,2021-11-30 11:16:00,09-18-熱海-普通,21.0,小田原
580,2652,小田原,2021-11-30 02:01:00,2021-11-30 11:17:00,09-18-熱海-普通,21.5,小田原
581,1057,早川,2021-11-30 02:03:00,2021-11-30 11:19:00,09-18-熱海-普通,22.0,早川
582,2653,早川,2021-11-30 02:04:00,2021-11-30 11:20:00,09-18-熱海-普通,22.5,早川
583,1058,根府川,2021-11-30 02:08:00,2021-11-30 11:24:00,09-18-熱海-普通,23.0,根府川
584,2654,根府川,2021-11-30 02:09:00,2021-11-30 11:25:00,09-18-熱海-普通,23.5,根府川
585,1059,真鶴,2021-11-30 02:14:00,2021-11-30 11:30:00,09-18-熱海-普通,24.0,真鶴
586,1060,湯河原,2021-11-30 02:18:00,2021-11-30 11:34:00,09-18-熱海-普通,25.0,湯河原
587,1061,熱海,2021-11-30 02:25:00,,09-18-熱海-普通,26.0,熱海
588,1308,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 09:32:00,09-33-品川-普通,0.0,大宮(埼玉)
589,1309,さいたま新都心,2021-11-30 00:04:00,2021-11-30 09:36:00,09-33-品川-普通,1.0,さいたま新都心
590,2789,さいたま新都心,2021-11-30 00:05:00,2021-11-30 09:37:00,09-33-品川-普通,1.5,さいたま新都心
591,1310,浦和,2021-11-30 00:09:00,2021-11-30 09:41:00,09-33-品川-普通,2.0,浦和
592,1311,赤羽,2021-11-30 00:18:00,2021-11-30 09:50:00,09-33-品川-普通,3.0,赤羽
593,1312,尾久,2021-11-30 00:23:00,2021-11-30 09:55:00,09-33-品川-普通,4.0,尾久/池袋
594,1313,上野,2021-11-30 00:30:00,2021-11-30 10:02:00,09-33-品川-普通,5.0,上野/新宿
595,2790,上野,2021-11-30 00:31:00,2021-11-30 10:03:00,09-33-品川-普通,5.5,上野/新宿
596,1314,東京,2021-11-30 00:36:00,2021-11-30 10:08:00,09-33-品川-普通,6.0,東京/渋谷
597,2791,東京,2021-11-30 00:37:00,2021-11-30 10:09:00,09-33-品川-普通,6.5,東京/渋谷
598,1315,新橋,2021-11-30 00:40:00,2021-11-30 10:12:00,09-33-品川-普通,7.0,新橋/恵比寿
599,1316,品川,2021-11-30 00:46:00,,09-33-品川-普通,8.0,品川/大崎
600,1816,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 09:42:00,09-43-平塚-普通,0.0,大宮(埼玉)
601,1817,さいたま新都心,2021-11-30 00:04:00,2021-11-30 09:46:00,09-43-平塚-普通,1.0,さいたま新都心
602,1818,浦和,2021-11-30 00:08:00,2021-11-30 09:50:00,09-43-平塚-普通,2.0,浦和
603,1819,赤羽,2021-11-30 00:16:00,2021-11-30 09:58:00,09-43-平塚-普通,3.0,赤羽
604,3061,赤羽,2021-11-30 00:17:00,2021-11-30 09:59:00,09-43-平塚-普通,3.5,赤羽
605,1820,尾久,2021-11-30 00:21:00,2021-11-30 10:03:00,09-43-平塚-普通,4.0,尾久/池袋
606,1821,上野,2021-11-30 00:27:00,2021-11-30 10:09:00,09-43-平塚-普通,5.0,上野/新宿
607,3062,上野,2021-11-30 00:29:00,2021-11-30 10:11:00,09-43-平塚-普通,5.5,上野/新宿
608,1822,東京,2021-11-30 00:34:00,2021-11-30 10:16:00,09-43-平塚-普通,6.0,東京/渋谷
609,3063,東京,2021-11-30 00:35:00,2021-11-30 10:17:00,09-43-平塚-普通,6.5,東京/渋谷
610,1823,新橋,2021-11-30 00:38:00,2021-11-30 10:20:00,09-43-平塚-普通,7.0,新橋/恵比寿
611,1824,品川,2021-11-30 00:44:00,2021-11-30 10:26:00,09-43-平塚-普通,8.0,品川/大崎
612,3064,品川,2021-11-30 00:45:00,2021-11-30 10:27:00,09-43-平塚-普通,8.5,品川/大崎
613,1825,川崎,2021-11-30 00:53:00,2021-11-30 10:35:00,09-43-平塚-普通,9.0,川崎/武蔵小杉
614,3065,川崎,2021-11-30 00:54:00,2021-11-30 10:36:00,09-43-平塚-普通,9.5,川崎/武蔵小杉
615,1826,横浜,2021-11-30 01:01:00,2021-11-30 10:43:00,09-43-平塚-普通,10.0,横浜
616,3066,横浜,2021-11-30 01:02:00,2021-11-30 10:44:00,09-43-平塚-普通,10.5,横浜
617,1827,戸塚,2021-11-30 01:11:00,2021-11-30 10:53:00,09-43-平塚-普通,11.0,戸塚
618,3067,戸塚,2021-11-30 01:12:00,2021-11-30 10:54:00,09-43-平塚-普通,11.5,戸塚
619,1828,大船,2021-11-30 01:17:00,2021-11-30 10:59:00,09-43-平塚-普通,12.0,大船
620,3068,大船,2021-11-30 01:18:00,2021-11-30 11:00:00,09-43-平塚-普通,12.5,大船
621,1829,藤沢,2021-11-30 01:22:00,2021-11-30 11:04:00,09-43-平塚-普通,13.0,藤沢
622,1830,辻堂,2021-11-30 01:25:00,2021-11-30 11:07:00,09-43-平塚-普通,14.0,辻堂
623,3069,辻堂,2021-11-30 01:26:00,2021-11-30 11:08:00,09-43-平塚-普通,14.5,辻堂
624,1831,茅ケ崎,2021-11-30 01:29:00,2021-11-30 11:11:00,09-43-平塚-普通,15.0,茅ケ崎
625,1832,平塚,2021-11-30 01:34:00,,09-43-平塚-普通,16.0,平塚
626,1662,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 09:49:00,09-50-上野-スワローあかぎ,0.0,大宮(埼玉)
627,1663,浦和,2021-11-30 00:06:00,2021-11-30 09:55:00,09-50-上野-スワローあかぎ,1.0,浦和
628,1664,赤羽,2021-11-30 00:15:00,2021-11-30 10:04:00,09-50-上野-スワローあかぎ,2.0,赤羽
629,1665,上野,2021-11-30 00:24:00,,09-50-上野-スワローあかぎ,3.0,上野/新宿
630,455,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 10:06:00,10-07-上野-普通,0.0,大宮(埼玉)
631,456,さいたま新都心,2021-11-30 00:03:00,2021-11-30 10:09:00,10-07-上野-普通,1.0,さいたま新都心
632,457,浦和,2021-11-30 00:08:00,2021-11-30 10:14:00,10-07-上野-普通,2.0,浦和
633,458,赤羽,2021-11-30 00:16:00,2021-11-30 10:22:00,10-07-上野-普通,3.0,赤羽
634,459,尾久,2021-11-30 00:21:00,2021-11-30 10:27:00,10-07-上野-普通,4.0,尾久/池袋
635,460,上野,2021-11-30 00:28:00,,10-07-上野-普通,5.0,上野/新宿
636,242,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 10:12:00,10-13-小田原-普通,0.0,大宮(埼玉)
637,243,さいたま新都心,2021-11-30 00:04:00,2021-11-30 10:16:00,10-13-小田原-普通,1.0,さいたま新都心
638,244,浦和,2021-11-30 00:08:00,2021-11-30 10:20:00,10-13-小田原-普通,2.0,浦和
639,2209,浦和,2021-11-30 00:09:00,2021-11-30 10:21:00,10-13-小田原-普通,2.5,浦和
640,245,赤羽,2021-11-30 00:16:00,2021-11-30 10:28:00,10-13-小田原-普通,3.0,赤羽
641,2210,赤羽,2021-11-30 00:17:00,2021-11-30 10:29:00,10-13-小田原-普通,3.5,赤羽
642,246,尾久,2021-11-30 00:21:00,2021-11-30 10:33:00,10-13-小田原-普通,4.0,尾久/池袋
643,2211,尾久,2021-11-30 00:22:00,2021-11-30 10:34:00,10-13-小田原-普通,4.5,尾久/池袋
644,247,上野,2021-11-30 00:27:00,2021-11-30 10:39:00,10-13-小田原-普通,5.0,上野/新宿
645,2212,上野,2021-11-30 00:29:00,2021-11-30 10:41:00,10-13-小田原-普通,5.5,上野/新宿
646,248,東京,2021-11-30 00:34:00,2021-11-30 10:46:00,10-13-小田原-普通,6.0,東京/渋谷
647,2213,東京,2021-11-30 00:35:00,2021-11-30 10:47:00,10-13-小田原-普通,6.5,東京/渋谷
648,249,新橋,2021-11-30 00:38:00,2021-11-30 10:50:00,10-13-小田原-普通,7.0,新橋/恵比寿
649,250,品川,2021-11-30 00:43:00,2021-11-30 10:55:00,10-13-小田原-普通,8.0,品川/大崎
650,2214,品川,2021-11-30 00:44:00,2021-11-30 10:56:00,10-13-小田原-普通,8.5,品川/大崎
651,251,川崎,2021-11-30 00:52:00,2021-11-30 11:04:00,10-13-小田原-普通,9.0,川崎/武蔵小杉
652,2215,川崎,2021-11-30 00:53:00,2021-11-30 11:05:00,10-13-小田原-普通,9.5,川崎/武蔵小杉
653,252,横浜,2021-11-30 01:00:00,2021-11-30 11:12:00,10-13-小田原-普通,10.0,横浜
654,2216,横浜,2021-11-30 01:02:00,2021-11-30 11:14:00,10-13-小田原-普通,10.5,横浜
655,253,戸塚,2021-11-30 01:11:00,2021-11-30 11:23:00,10-13-小田原-普通,11.0,戸塚
656,2217,戸塚,2021-11-30 01:12:00,2021-11-30 11:24:00,10-13-小田原-普通,11.5,戸塚
657,254,大船,2021-11-30 01:17:00,2021-11-30 11:29:00,10-13-小田原-普通,12.0,大船
658,255,藤沢,2021-11-30 01:21:00,2021-11-30 11:33:00,10-13-小田原-普通,13.0,藤沢
659,2218,藤沢,2021-11-30 01:22:00,2021-11-30 11:34:00,10-13-小田原-普通,13.5,藤沢
660,256,辻堂,2021-11-30 01:25:00,2021-11-30 11:37:00,10-13-小田原-普通,14.0,辻堂
661,257,茅ケ崎,2021-11-30 01:29:00,2021-11-30 11:41:00,10-13-小田原-普通,15.0,茅ケ崎
662,258,平塚,2021-11-30 01:34:00,2021-11-30 11:46:00,10-13-小田原-普通,16.0,平塚
663,2219,平塚,2021-11-30 01:38:00,2021-11-30 11:50:00,10-13-小田原-普通,16.5,平塚
664,259,大磯,2021-11-30 01:41:00,2021-11-30 11:53:00,10-13-小田原-普通,17.0,大磯
665,2220,大磯,2021-11-30 01:42:00,2021-11-30 11:54:00,10-13-小田原-普通,17.5,大磯
666,260,二宮,2021-11-30 01:46:00,2021-11-30 11:58:00,10-13-小田原-普通,18.0,二宮
667,261,国府津,2021-11-30 01:50:00,2021-11-30 12:02:00,10-13-小田原-普通,19.0,国府津
668,2221,国府津,2021-11-30 01:51:00,2021-11-30 12:03:00,10-13-小田原-普通,19.5,国府津
669,262,鴨宮,2021-11-30 01:53:00,2021-11-30 12:05:00,10-13-小田原-普通,20.0,鴨宮
670,2222,鴨宮,2021-11-30 01:54:00,2021-11-30 12:06:00,10-13-小田原-普通,20.5,鴨宮
671,263,小田原,2021-11-30 01:58:00,,10-13-小田原-普通,21.0,小田原
672,1376,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 10:32:00,10-33-熱海-普通,0.0,大宮(埼玉)
673,1377,さいたま新都心,2021-11-30 00:03:00,2021-11-30 10:35:00,10-33-熱海-普通,1.0,さいたま新都心
674,2823,さいたま新都心,2021-11-30 00:04:00,2021-11-30 10:36:00,10-33-熱海-普通,1.5,さいたま新都心
675,1378,浦和,2021-11-30 00:08:00,2021-11-30 10:40:00,10-33-熱海-普通,2.0,浦和
676,1379,赤羽,2021-11-30 00:16:00,2021-11-30 10:48:00,10-33-熱海-普通,3.0,赤羽
677,2824,赤羽,2021-11-30 00:17:00,2021-11-30 10:49:00,10-33-熱海-普通,3.5,赤羽
678,1380,尾久,2021-11-30 00:21:00,2021-11-30 10:53:00,10-33-熱海-普通,4.0,尾久/池袋
679,1381,上野,2021-11-30 00:27:00,2021-11-30 10:59:00,10-33-熱海-普通,5.0,上野/新宿
680,2825,上野,2021-11-30 00:29:00,2021-11-30 11:01:00,10-33-熱海-普通,5.5,上野/新宿
681,1382,東京,2021-11-30 00:34:00,2021-11-30 11:06:00,10-33-熱海-普通,6.0,東京/渋谷
682,2826,東京,2021-11-30 00:35:00,2021-11-30 11:07:00,10-33-熱海-普通,6.5,東京/渋谷
683,1383,新橋,2021-11-30 00:38:00,2021-11-30 11:10:00,10-33-熱海-普通,7.0,新橋/恵比寿
684,1384,品川,2021-11-30 00:43:00,2021-11-30 11:15:00,10-33-熱海-普通,8.0,品川/大崎
685,1385,川崎,2021-11-30 00:52:00,2021-11-30 11:24:00,10-33-熱海-普通,9.0,川崎/武蔵小杉
686,2827,川崎,2021-11-30 00:53:00,2021-11-30 11:25:00,10-33-熱海-普通,9.5,川崎/武蔵小杉
687,1386,横浜,2021-11-30 01:00:00,2021-11-30 11:32:00,10-33-熱海-普通,10.0,横浜
688,2828,横浜,2021-11-30 01:01:00,2021-11-30 11:33:00,10-33-熱海-普通,10.5,横浜
689,1387,戸塚,2021-11-30 01:11:00,2021-11-30 11:43:00,10-33-熱海-普通,11.0,戸塚
690,1388,大船,2021-11-30 01:16:00,2021-11-30 11:48:00,10-33-熱海-普通,12.0,大船
691,2829,大船,2021-11-30 01:17:00,2021-11-30 11:49:00,10-33-熱海-普通,12.5,大船
692,1389,藤沢,2021-11-30 01:21:00,2021-11-30 11:53:00,10-33-熱海-普通,13.0,藤沢
693,2830,藤沢,2021-11-30 01:22:00,2021-11-30 11:54:00,10-33-熱海-普通,13.5,藤沢
694,1390,辻堂,2021-11-30 01:25:00,2021-11-30 11:57:00,10-33-熱海-普通,14.0,辻堂
695,1391,茅ケ崎,2021-11-30 01:29:00,2021-11-30 12:01:00,10-33-熱海-普通,15.0,茅ケ崎
696,1392,平塚,2021-11-30 01:34:00,2021-11-30 12:06:00,10-33-熱海-普通,16.0,平塚
697,1393,大磯,2021-11-30 01:37:00,2021-11-30 12:09:00,10-33-熱海-普通,17.0,大磯
698,2831,大磯,2021-11-30 01:38:00,2021-11-30 12:10:00,10-33-熱海-普通,17.5,大磯
699,1394,二宮,2021-11-30 01:42:00,2021-11-30 12:14:00,10-33-熱海-普通,18.0,二宮
700,1395,国府津,2021-11-30 01:46:00,2021-11-30 12:18:00,10-33-熱海-普通,19.0,国府津
701,2832,国府津,2021-11-30 01:47:00,2021-11-30 12:19:00,10-33-熱海-普通,19.5,国府津
702,1396,鴨宮,2021-11-30 01:50:00,2021-11-30 12:22:00,10-33-熱海-普通,20.0,鴨宮
703,2833,鴨宮,2021-11-30 01:51:00,2021-11-30 12:23:00,10-33-熱海-普通,20.5,鴨宮
704,1397,小田原,2021-11-30 01:54:00,2021-11-30 12:26:00,10-33-熱海-普通,21.0,小田原
705,1398,早川,2021-11-30 01:56:00,2021-11-30 12:28:00,10-33-熱海-普通,22.0,早川
706,2834,早川,2021-11-30 01:57:00,2021-11-30 12:29:00,10-33-熱海-普通,22.5,早川
707,1399,根府川,2021-11-30 02:02:00,2021-11-30 12:34:00,10-33-熱海-普通,23.0,根府川
708,2835,根府川,2021-11-30 02:06:00,2021-11-30 12:38:00,10-33-熱海-普通,23.5,根府川
709,1400,真鶴,2021-11-30 02:11:00,2021-11-30 12:43:00,10-33-熱海-普通,24.0,真鶴
710,2836,真鶴,2021-11-30 02:12:00,2021-11-30 12:44:00,10-33-熱海-普通,24.5,真鶴
711,1401,湯河原,2021-11-30 02:15:00,2021-11-30 12:47:00,10-33-熱海-普通,25.0,湯河原
712,2837,湯河原,2021-11-30 02:16:00,2021-11-30 12:48:00,10-33-熱海-普通,25.5,湯河原
713,1402,熱海,2021-11-30 02:22:00,,10-33-熱海-普通,26.0,熱海
714,1888,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 10:48:00,10-49-熱海-普通,0.0,大宮(埼玉)
715,1889,さいたま新都心,2021-11-30 00:03:00,2021-11-30 10:51:00,10-49-熱海-普通,1.0,さいたま新都心
716,3100,さいたま新都心,2021-11-30 00:04:00,2021-11-30 10:52:00,10-49-熱海-普通,1.5,さいたま新都心
717,1890,浦和,2021-11-30 00:08:00,2021-11-30 10:56:00,10-49-熱海-普通,2.0,浦和
718,3101,浦和,2021-11-30 00:09:00,2021-11-30 10:57:00,10-49-熱海-普通,2.5,浦和
719,1891,赤羽,2021-11-30 00:17:00,2021-11-30 11:05:00,10-49-熱海-普通,3.0,赤羽
720,3102,赤羽,2021-11-30 00:18:00,2021-11-30 11:06:00,10-49-熱海-普通,3.5,赤羽
721,1892,尾久,2021-11-30 00:23:00,2021-11-30 11:11:00,10-49-熱海-普通,4.0,尾久/池袋
722,1893,上野,2021-11-30 00:30:00,2021-11-30 11:18:00,10-49-熱海-普通,5.0,上野/新宿
723,3103,上野,2021-11-30 00:33:00,2021-11-30 11:21:00,10-49-熱海-普通,5.5,上野/新宿
724,1894,東京,2021-11-30 00:38:00,2021-11-30 11:26:00,10-49-熱海-普通,6.0,東京/渋谷
725,3104,東京,2021-11-30 00:39:00,2021-11-30 11:27:00,10-49-熱海-普通,6.5,東京/渋谷
726,1895,新橋,2021-11-30 00:41:00,2021-11-30 11:29:00,10-49-熱海-普通,7.0,新橋/恵比寿
727,3105,新橋,2021-11-30 00:42:00,2021-11-30 11:30:00,10-49-熱海-普通,7.5,新橋/恵比寿
728,1896,品川,2021-11-30 00:46:00,2021-11-30 11:34:00,10-49-熱海-普通,8.0,品川/大崎
729,3106,品川,2021-11-30 00:47:00,2021-11-30 11:35:00,10-49-熱海-普通,8.5,品川/大崎
730,1897,川崎,2021-11-30 00:55:00,2021-11-30 11:43:00,10-49-熱海-普通,9.0,川崎/武蔵小杉
731,3107,川崎,2021-11-30 00:56:00,2021-11-30 11:44:00,10-49-熱海-普通,9.5,川崎/武蔵小杉
732,1898,横浜,2021-11-30 01:04:00,2021-11-30 11:52:00,10-49-熱海-普通,10.0,横浜
733,3108,横浜,2021-11-30 01:08:00,2021-11-30 11:56:00,10-49-熱海-普通,10.5,横浜
734,1899,戸塚,2021-11-30 01:18:00,2021-11-30 12:06:00,10-49-熱海-普通,11.0,戸塚
735,1900,大船,2021-11-30 01:23:00,2021-11-30 12:11:00,10-49-熱海-普通,12.0,大船
736,3109,大船,2021-11-30 01:24:00,2021-11-30 12:12:00,10-49-熱海-普通,12.5,大船
737,1901,藤沢,2021-11-30 01:28:00,2021-11-30 12:16:00,10-49-熱海-普通,13.0,藤沢
738,1902,辻堂,2021-11-30 01:31:00,2021-11-30 12:19:00,10-49-熱海-普通,14.0,辻堂
739,3110,辻堂,2021-11-30 01:32:00,2021-11-30 12:20:00,10-49-熱海-普通,14.5,辻堂
740,1903,茅ケ崎,2021-11-30 01:35:00,2021-11-30 12:23:00,10-49-熱海-普通,15.0,茅ケ崎
741,1904,平塚,2021-11-30 01:39:00,2021-11-30 12:27:00,10-49-熱海-普通,16.0,平塚
742,3111,平塚,2021-11-30 01:40:00,2021-11-30 12:28:00,10-49-熱海-普通,16.5,平塚
743,1905,大磯,2021-11-30 01:43:00,2021-11-30 12:31:00,10-49-熱海-普通,17.0,大磯
744,1906,二宮,2021-11-30 01:47:00,2021-11-30 12:35:00,10-49-熱海-普通,18.0,二宮
745,3112,二宮,2021-11-30 01:48:00,2021-11-30 12:36:00,10-49-熱海-普通,18.5,二宮
746,1907,国府津,2021-11-30 01:51:00,2021-11-30 12:39:00,10-49-熱海-普通,19.0,国府津
747,3113,国府津,2021-11-30 01:52:00,2021-11-30 12:40:00,10-49-熱海-普通,19.5,国府津
748,1908,鴨宮,2021-11-30 01:55:00,2021-11-30 12:43:00,10-49-熱海-普通,20.0,鴨宮
749,3114,鴨宮,2021-11-30 01:56:00,2021-11-30 12:44:00,10-49-熱海-普通,20.5,鴨宮
750,1909,小田原,2021-11-30 01:58:00,2021-11-30 12:46:00,10-49-熱海-普通,21.0,小田原
751,3115,小田原,2021-11-30 02:01:00,2021-11-30 12:49:00,10-49-熱海-普通,21.5,小田原
752,1910,早川,2021-11-30 02:03:00,2021-11-30 12:51:00,10-49-熱海-普通,22.0,早川
753,1911,根府川,2021-11-30 02:08:00,2021-11-30 12:56:00,10-49-熱海-普通,23.0,根府川
754,1912,真鶴,2021-11-30 02:13:00,2021-11-30 13:01:00,10-49-熱海-普通,24.0,真鶴
755,1913,湯河原,2021-11-30 02:17:00,2021-11-30 13:05:00,10-49-熱海-普通,25.0,湯河原
756,1914,熱海,2021-11-30 02:24:00,,10-49-熱海-普通,26.0,熱海
757,193,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 11:12:00,11-13-小田原-普通,0.0,大宮(埼玉)
758,194,さいたま新都心,2021-11-30 00:03:00,2021-11-30 11:15:00,11-13-小田原-普通,1.0,さいたま新都心
759,2180,さいたま新都心,2021-11-30 00:04:00,2021-11-30 11:16:00,11-13-小田原-普通,1.5,さいたま新都心
760,195,浦和,2021-11-30 00:08:00,2021-11-30 11:20:00,11-13-小田原-普通,2.0,浦和
761,196,赤羽,2021-11-30 00:16:00,2021-11-30 11:28:00,11-13-小田原-普通,3.0,赤羽
762,197,尾久,2021-11-30 00:21:00,2021-11-30 11:33:00,11-13-小田原-普通,4.0,尾久/池袋
763,198,上野,2021-11-30 00:27:00,2021-11-30 11:39:00,11-13-小田原-普通,5.0,上野/新宿
764,2181,上野,2021-11-30 00:29:00,2021-11-30 11:41:00,11-13-小田原-普通,5.5,上野/新宿
765,199,東京,2021-11-30 00:34:00,2021-11-30 11:46:00,11-13-小田原-普通,6.0,東京/渋谷
766,2182,東京,2021-11-30 00:35:00,2021-11-30 11:47:00,11-13-小田原-普通,6.5,東京/渋谷
767,200,新橋,2021-11-30 00:37:00,2021-11-30 11:49:00,11-13-小田原-普通,7.0,新橋/恵比寿
768,2183,新橋,2021-11-30 00:38:00,2021-11-30 11:50:00,11-13-小田原-普通,7.5,新橋/恵比寿
769,201,品川,2021-11-30 00:42:00,2021-11-30 11:54:00,11-13-小田原-普通,8.0,品川/大崎
770,2184,品川,2021-11-30 00:43:00,2021-11-30 11:55:00,11-13-小田原-普通,8.5,品川/大崎
771,202,川崎,2021-11-30 00:52:00,2021-11-30 12:04:00,11-13-小田原-普通,9.0,川崎/武蔵小杉
772,2185,川崎,2021-11-30 00:53:00,2021-11-30 12:05:00,11-13-小田原-普通,9.5,川崎/武蔵小杉
