,Unnamed: 0,Station,Arrive,Depart,Train,index,Station_sequence
490,1411,赤羽,2021-11-30 00:15:00,2021-11-30 14:41:00,14-27-小田原-特別快速,2.0,赤羽
491,1412,池袋,2021-11-30 00:27:00,2021-11-30 14:53:00,14-27-小田原-特別快速,3.0,尾久/池袋
492,1413,新宿,2021-11-30 00:32:00,2021-11-30 14:58:00,14-27-小田原-特別快速,4.0,上野/新宿
493,2840,新宿,2021-11-30 00:34:00,2021-11-30 15:00:00,14-27-小田原-特別快速,4.5,上野/新宿
494,1414,渋谷,2021-11-30 00:38:00,2021-11-30 15:04:00,14-27-小田原-特別快速,5.0,東京/渋谷
495,2841,渋谷,2021-11-30 00:39:00,2021-11-30 15:05:00,14-27-小田原-特別快速,5.5,東京/渋谷
496,1415,大崎,2021-11-30 00:44:00,2021-11-30 15:10:00,14-27-小田原-特別快速,6.0,品川/大崎
497,2842,大崎,2021-11-30 00:45:00,2021-11-30 15:11:00,14-27-小田原-特別快速,6.5,品川/大崎
498,1416,武蔵小杉,2021-11-30 00:52:00,2021-11-30 15:18:00,14-27-小田原-特別快速,7.0,川崎/武蔵小杉
499,2843,武蔵小杉,2021-11-30 00:53:00,2021-11-30 15:19:00,14-27-小田原-特別快速,7.5,川崎/武蔵小杉
500,1417,横浜,2021-11-30 01:03:00,2021-11-30 15:29:00,14-27-小田原-特別快速,8.0,横浜
501,2844,横浜,2021-11-30 01:04:00,2021-11-30 15:30:00,14-27-小田原-特別快速,8.5,横浜
502,1418,戸塚,2021-11-30 01:13:00,2021-11-30 15:39:00,14-27-小田原-特別快速,9.0,戸塚
503,2845,戸塚,2021-11-30 01:14:00,2021-11-30 15:40:00,14-27-小田原-特別快速,9.5,戸塚
504,1419,大船,2021-11-30 01:18:00,2021-11-30 15:44:00,14-27-小田原-特別快速,10.0,大船
505,2846,大船,2021-11-30 01:19:00,2021-11-30 15:45:00,14-27-小田原-特別快速,10.5,大船
506,1420,藤沢,2021-11-30 01:23:00,2021-11-30 15:49:00,14-27-小田原-特別快速,11.0,藤沢
507,1421,茅ケ崎,2021-11-30 01:28:00,2021-11-30 15:54:00,14-27-小田原-特別快速,12.0,茅ケ崎
508,2847,茅ケ崎,2021-11-30 01:29:00,2021-11-30 15:55:00,14-27-小田原-特別快速,12.5,茅ケ崎
509,1422,平塚,2021-11-30 01:33:00,2021-11-30 15:59:00,14-27-小田原-特別快速,13.0,平塚
510,1423,国府津,2021-11-30 01:42:00,2021-11-30 16:08:00,14-27-小田原-特別快速,14.0,国府津
511,2848,国府津,2021-11-30 01:43:00,2021-11-30 16:09:00,14-27-小田原-特別快速,14.5,国府津
512,1424,小田原,2021-11-30 01:48:00,,14-27-小田原-特別快速,15.0,小田原
513,612,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 14:55:00,14-56-平塚-快速,0.0,大宮(埼玉)
514,613,浦和,2021-11-30 00:07:00,2021-11-30 15:02:00,14-56-平塚-快速,1.0,浦和
515,2408,浦和,2021-11-30 00:08:00,2021-11-30 15:03:00,14-56-平塚-快速,1.5,浦和
516,614,赤羽,2021-11-30 00:16:00,2021-11-30 15:11:00,14-56-平塚-快速,2.0,赤羽
517,2409,赤羽,2021-11-30 00:17:00,2021-11-30 15:12:00,14-56-平塚-快速,2.5,赤羽
518,615,池袋,2021-11-30 00:27:00,2021-11-30 15:22:00,14-56-平塚-快速,3.0,尾久/池袋
519,2410,池袋,2021-11-30 00:28:00,2021-11-30 15:23:00,14-56-平塚-快速,3.5,尾久/池袋
520,616,新宿,2021-11-30 00:34:00,2021-11-30 15:29:00,14-56-平塚-快速,4.0,上野/新宿
521,2411,新宿,2021-11-30 00:35:00,2021-11-30 15:30:00,14-56-平塚-快速,4.5,上野/新宿
522,617,渋谷,2021-11-30 00:39:00,2021-11-30 15:34:00,14-56-平塚-快速,5.0,東京/渋谷
523,2412,渋谷,2021-11-30 00:40:00,2021-11-30 15:35:00,14-56-平塚-快速,5.5,東京/渋谷
524,618,恵比寿,2021-11-30 00:42:00,2021-11-30 15:37:00,14-56-平塚-快速,6.0,新橋/恵比寿
525,619,大崎,2021-11-30 00:46:00,2021-11-30 15:41:00,14-56-平塚-快速,7.0,品川/大崎
526,2413,大崎,2021-11-30 00:47:00,2021-11-30 15:42:00,14-56-平塚-快速,7.5,品川/大崎
527,620,武蔵小杉,2021-11-30 00:55:00,2021-11-30 15:50:00,14-56-平塚-快速,8.0,川崎/武蔵小杉
528,621,横浜,2021-11-30 01:05:00,2021-11-30 16:00:00,14-56-平塚-快速,9.0,横浜
529,2414,横浜,2021-11-30 01:06:00,2021-11-30 16:01:00,14-56-平塚-快速,9.5,横浜
530,622,戸塚,2021-11-30 01:15:00,2021-11-30 16:10:00,14-56-平塚-快速,10.0,戸塚
531,623,大船,2021-11-30 01:20:00,2021-11-30 16:15:00,14-56-平塚-快速,11.0,大船
532,2415,大船,2021-11-30 01:21:00,2021-11-30 16:16:00,14-56-平塚-快速,11.5,大船
533,624,藤沢,2021-11-30 01:25:00,2021-11-30 16:20:00,14-56-平塚-快速,12.0,藤沢
534,625,辻堂,2021-11-30 01:28:00,2021-11-30 16:23:00,14-56-平塚-快速,13.0,辻堂
535,2416,辻堂,2021-11-30 01:29:00,2021-11-30 16:24:00,14-56-平塚-快速,13.5,辻堂
536,626,茅ケ崎,2021-11-30 01:32:00,2021-11-30 16:27:00,14-56-平塚-快速,14.0,茅ケ崎
537,627,平塚,2021-11-30 01:37:00,,14-56-平塚-快速,15.0,平塚
538,1553,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 15:26:00,15-27-小田原-特別快速,0.0,大宮(埼玉)
539,1554,浦和,2021-11-30 00:07:00,2021-11-30 15:33:00,15-27-小田原-特別快速,1.0,浦和
540,1555,赤羽,2021-11-30 00:15:00,2021-11-30 15:41:00,15-27-小田原-特別快速,2.0,赤羽
541,1556,池袋,2021-11-30 00:27:00,2021-11-30 15:53:00,15-27-小田原-特別快速,3.0,尾久/池袋
542,2916,池袋,2021-11-30 00:28:00,2021-11-30 15:54:00,15-27-小田原-特別快速,3.5,尾久/池袋
543,1557,新宿,2021-11-30 00:33:00,2021-11-30 15:59:00,15-27-小田原-特別快速,4.0,上野/新宿
544,2917,新宿,2021-11-30 00:34:00,2021-11-30 16:00:00,15-27-小田原-特別快速,4.5,上野/新宿
545,1558,渋谷,2021-11-30 00:38:00,2021-11-30 16:04:00,15-27-小田原-特別快速,5.0,東京/渋谷
546,2918,渋谷,2021-11-30 00:39:00,2021-11-30 16:05:00,15-27-小田原-特別快速,5.5,東京/渋谷
547,1559,大崎,2021-11-30 00:44:00,2021-11-30 16:10:00,15-27-小田原-特別快速,6.0,品川/大崎
548,2919,大崎,2021-11-30 00:45:00,2021-11-30 16:11:00,15-27-小田原-特別快速,6.5,品川/大崎
549,1560,武蔵小杉,2021-11-30 00:52:00,2021-11-30 16:18:00,15-27-小田原-特別快速,7.0,川崎/武蔵小杉
550,2920,武蔵小杉,2021-11-30 00:53:00,2021-11-30 16:19:00,15-27-小田原-特別快速,7.5,川崎/武蔵小杉
551,1561,横浜,2021-11-30 01:03:00,2021-11-30 16:29:00,15-27-小田原-特別快速,8.0,横浜
552,2921,横浜,2021-11-30 01:04:00,2021-11-30 16:30:00,15-27-小田原-特別快速,8.5,横浜
553,1562,戸塚,2021-11-30 01:13:00,2021-11-30 16:39:00,15-27-小田原-特別快速,9.0,戸塚
554,2922,戸塚,2021-11-30 01:14:00,2021-11-30 16:40:00,15-27-小田原-特別快速,9.5,戸塚
555,1563,大船,2021-11-30 01:18:00,2021-11-30 16:44:00,15-27-小田原-特別快速,10.0,大船
556,2923,大船,2021-11-30 01:19:00,2021-11-30 16:45:00,15-27-小田原-特別快速,10.5,大船
557,1564,藤沢,2021-11-30 01:23:00,2021-11-30 16:49:00,15-27-小田原-特別快速,11.0,藤沢
558,1565,茅ケ崎,2021-11-30 01:28:00,2021-11-30 16:54:00,15-27-小田原-特別快速,12.0,茅ケ崎
559,2924,茅ケ崎,2021-11-30 01:29:00,2021-11-30 16:55:00,15-27-小田原-特別快速,12.5,茅ケ崎
560,1566,平塚,2021-11-30 01:33:00,2021-11-30 16:59:00,15-27-小田原-特別快速,13.0,平塚
561,1567,国府津,2021-11-30 01:42:00,2021-11-30 17:08:00,15-27-小田原-特別快速,14.0,国府津
562,2925,国府津,2021-11-30 01:43:00,2021-11-30 17:09:00,15-27-小田原-特別快速,14.5,国府津
563,1568,小田原,2021-11-30 01:48:00,,15-27-小田原-特別快速,15.0,小田原
564,1263,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 15:56:00,15-57-平塚-快速,0.0,大宮(埼玉)
565,1264,浦和,2021-11-30 00:06:00,2021-11-30 16:02:00,15-57-平塚-快速,1.0,浦和
566,2766,浦和,2021-11-30 00:07:00,2021-11-30 16:03:00,15-57-平塚-快速,1.5,浦和
567,1265,赤羽,2021-11-30 00:15:00,2021-11-30 16:11:00,15-57-平塚-快速,2.0,赤羽
568,1266,池袋,2021-11-30 00:26:00,2021-11-30 16:22:00,15-57-平塚-快速,3.0,尾久/池袋
569,2767,池袋,2021-11-30 00:27:00,2021-11-30 16:23:00,15-57-平塚-快速,3.5,尾久/池袋
570,1267,新宿,2021-11-30 00:33:00,2021-11-30 16:29:00,15-57-平塚-快速,4.0,上野/新宿
571,2768,新宿,2021-11-30 00:34:00,2021-11-30 16:30:00,15-57-平塚-快速,4.5,上野/新宿
572,1268,渋谷,2021-11-30 00:38:00,2021-11-30 16:34:00,15-57-平塚-快速,5.0,東京/渋谷
573,2769,渋谷,2021-11-30 00:39:00,2021-11-30 16:35:00,15-57-平塚-快速,5.5,東京/渋谷
574,1269,恵比寿,2021-11-30 00:41:00,2021-11-30 16:37:00,15-57-平塚-快速,6.0,新橋/恵比寿
575,1270,大崎,2021-11-30 00:45:00,2021-11-30 16:41:00,15-57-平塚-快速,7.0,品川/大崎
576,2770,大崎,2021-11-30 00:46:00,2021-11-30 16:42:00,15-57-平塚-快速,7.5,品川/大崎
577,1271,武蔵小杉,2021-11-30 00:53:00,2021-11-30 16:49:00,15-57-平塚-快速,8.0,川崎/武蔵小杉
578,2771,武蔵小杉,2021-11-30 00:54:00,2021-11-30 16:50:00,15-57-平塚-快速,8.5,川崎/武蔵小杉
579,1272,横浜,2021-11-30 01:04:00,2021-11-30 17:00:00,15-57-平塚-快速,9.0,横浜
580,2772,横浜,2021-11-30 01:05:00,2021-11-30 17:01:00,15-57-平塚-快速,9.5,横浜
581,1273,戸塚,2021-11-30 01:15:00,2021-11-30 17:11:00,15-57-平塚-快速,10.0,戸塚
582,1274,大船,2021-11-30 01:20:00,2021-11-30 17:16:00,15-57-平塚-快速,11.0,大船
583,2773,大船,2021-11-30 01:21:00,2021-11-30 17:17:00,15-57-平塚-快速,11.5,大船
584,1275,藤沢,2021-11-30 01:25:00,2021-11-30 17:21:00,15-57-平塚-快速,12.0,藤沢
585,1276,辻堂,2021-11-30 01:28:00,2021-11-30 17:24:00,15-57-平塚-快速,13.0,辻堂
586,2774,辻堂,2021-11-30 01:29:00,2021-11-30 17:25:00,15-57-平塚-快速,13.5,辻堂
587,1277,茅ケ崎,2021-11-30 01:32:00,2021-11-30 17:28:00,15-57-平塚-快速,14.0,茅ケ崎
588,1278,平塚,2021-11-30 01:37:00,,15-57-平塚-快速,15.0,平塚
589,1476,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 16:26:00,16-27-小田原-特別快速,0.0,大宮(埼玉)
590,1477,浦和,2021-11-30 00:07:00,2021-11-30 16:33:00,16-27-小田原-特別快速,1.0,浦和
591,1478,赤羽,2021-11-30 00:15:00,2021-11-30 16:41:00,16-27-小田原-特別快速,2.0,赤羽
592,1479,池袋,2021-11-30 00:27:00,2021-11-30 16:53:00,16-27-小田原-特別快速,3.0,尾久/池袋
593,1480,新宿,2021-11-30 00:32:00,2021-11-30 16:58:00,16-27-小田原-特別快速,4.0,上野/新宿
594,2879,新宿,2021-11-30 00:34:00,2021-11-30 17:00:00,16-27-小田原-特別快速,4.5,上野/新宿
595,1481,渋谷,2021-11-30 00:38:00,2021-11-30 17:04:00,16-27-小田原-特別快速,5.0,東京/渋谷
596,2880,渋谷,2021-11-30 00:39:00,2021-11-30 17:05:00,16-27-小田原-特別快速,5.5,東京/渋谷
597,1482,大崎,2021-11-30 00:45:00,2021-11-30 17:11:00,16-27-小田原-特別快速,6.0,品川/大崎
598,1483,武蔵小杉,2021-11-30 00:54:00,2021-11-30 17:20:00,16-27-小田原-特別快速,7.0,川崎/武蔵小杉
599,1484,横浜,2021-11-30 01:04:00,2021-11-30 17:30:00,16-27-小田原-特別快速,8.0,横浜
600,2881,横浜,2021-11-30 01:05:00,2021-11-30 17:31:00,16-27-小田原-特別快速,8.5,横浜
601,1485,戸塚,2021-11-30 01:14:00,2021-11-30 17:40:00,16-27-小田原-特別快速,9.0,戸塚
602,2882,戸塚,2021-11-30 01:15:00,2021-11-30 17:41:00,16-27-小田原-特別快速,9.5,戸塚
603,1486,大船,2021-11-30 01:20:00,2021-11-30 17:46:00,16-27-小田原-特別快速,10.0,大船
604,1487,藤沢,2021-11-30 01:24:00,2021-11-30 17:50:00,16-27-小田原-特別快速,11.0,藤沢
605,2883,藤沢,2021-11-30 01:25:00,2021-11-30 17:51:00,16-27-小田原-特別快速,11.5,藤沢
606,1488,茅ケ崎,2021-11-30 01:30:00,2021-11-30 17:56:00,16-27-小田原-特別快速,12.0,茅ケ崎
607,1489,平塚,2021-11-30 01:35:00,2021-11-30 18:01:00,16-27-小田原-特別快速,13.0,平塚
608,2884,平塚,2021-11-30 01:36:00,2021-11-30 18:02:00,16-27-小田原-特別快速,13.5,平塚
609,1490,国府津,2021-11-30 01:46:00,2021-11-30 18:12:00,16-27-小田原-特別快速,14.0,国府津
610,2885,国府津,2021-11-30 01:47:00,2021-11-30 18:13:00,16-27-小田原-特別快速,14.5,国府津
611,1491,小田原,2021-11-30 01:53:00,,16-27-小田原-特別快速,15.0,小田原
612,1492,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 16:59:00,17-00-平塚-快速,0.0,大宮(埼玉)
613,1493,浦和,2021-11-30 00:07:00,2021-11-30 17:06:00,17-00-平塚-快速,1.0,浦和
614,1494,赤羽,2021-11-30 00:16:00,2021-11-30 17:15:00,17-00-平塚-快速,2.0,赤羽
615,1495,池袋,2021-11-30 00:27:00,2021-11-30 17:26:00,17-00-平塚-快速,3.0,尾久/池袋
616,1496,新宿,2021-11-30 00:32:00,2021-11-30 17:31:00,17-00-平塚-快速,4.0,上野/新宿
617,2886,新宿,2021-11-30 00:33:00,2021-11-30 17:32:00,17-00-平塚-快速,4.5,上野/新宿
618,1497,渋谷,2021-11-30 00:38:00,2021-11-30 17:37:00,17-00-平塚-快速,5.0,東京/渋谷
619,1498,恵比寿,2021-11-30 00:40:00,2021-11-30 17:39:00,17-00-平塚-快速,6.0,新橋/恵比寿
620,2887,恵比寿,2021-11-30 00:41:00,2021-11-30 17:40:00,17-00-平塚-快速,6.5,新橋/恵比寿
621,1499,大崎,2021-11-30 00:45:00,2021-11-30 17:44:00,17-00-平塚-快速,7.0,品川/大崎
622,1500,武蔵小杉,2021-11-30 00:53:00,2021-11-30 17:52:00,17-00-平塚-快速,8.0,川崎/武蔵小杉
623,2888,武蔵小杉,2021-11-30 00:54:00,2021-11-30 17:53:00,17-00-平塚-快速,8.5,川崎/武蔵小杉
624,1501,横浜,2021-11-30 01:04:00,2021-11-30 18:03:00,17-00-平塚-快速,9.0,横浜
625,2889,横浜,2021-11-30 01:05:00,2021-11-30 18:04:00,17-00-平塚-快速,9.5,横浜
626,1502,戸塚,2021-11-30 01:15:00,2021-11-30 18:14:00,17-00-平塚-快速,10.0,戸塚
627,1503,大船,2021-11-30 01:20:00,2021-11-30 18:19:00,17-00-平塚-快速,11.0,大船
628,2890,大船,2021-11-30 01:21:00,2021-11-30 18:20:00,17-00-平塚-快速,11.5,大船
629,1504,藤沢,2021-11-30 01:26:00,2021-11-30 18:25:00,17-00-平塚-快速,12.0,藤沢
630,1505,辻堂,2021-11-30 01:30:00,2021-11-30 18:29:00,17-00-平塚-快速,13.0,辻堂
631,1506,茅ケ崎,2021-11-30 01:34:00,2021-11-30 18:33:00,17-00-平塚-快速,14.0,茅ケ崎
632,1507,平塚,2021-11-30 01:39:00,,17-00-平塚-快速,15.0,平塚
633,406,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 17:29:00,17-30-小田原-快速,0.0,大宮(埼玉)
634,407,浦和,2021-11-30 00:06:00,2021-11-30 17:35:00,17-30-小田原-快速,1.0,浦和
635,408,赤羽,2021-11-30 00:14:00,2021-11-30 17:43:00,17-30-小田原-快速,2.0,赤羽
636,409,池袋,2021-11-30 00:25:00,2021-11-30 17:54:00,17-30-小田原-快速,3.0,尾久/池袋
637,410,新宿,2021-11-30 00:30:00,2021-11-30 17:59:00,17-30-小田原-快速,4.0,上野/新宿
638,2294,新宿,2021-11-30 00:31:00,2021-11-30 18:00:00,17-30-小田原-快速,4.5,上野/新宿
639,411,渋谷,2021-11-30 00:36:00,2021-11-30 18:05:00,17-30-小田原-快速,5.0,東京/渋谷
640,2295,渋谷,2021-11-30 00:37:00,2021-11-30 18:06:00,17-30-小田原-快速,5.5,東京/渋谷
641,412,恵比寿,2021-11-30 00:39:00,2021-11-30 18:08:00,17-30-小田原-快速,6.0,新橋/恵比寿
642,413,大崎,2021-11-30 00:43:00,2021-11-30 18:12:00,17-30-小田原-快速,7.0,品川/大崎
643,2296,大崎,2021-11-30 00:44:00,2021-11-30 18:13:00,17-30-小田原-快速,7.5,品川/大崎
644,414,武蔵小杉,2021-11-30 00:55:00,2021-11-30 18:24:00,17-30-小田原-快速,8.0,川崎/武蔵小杉
645,415,横浜,2021-11-30 01:07:00,2021-11-30 18:36:00,17-30-小田原-快速,9.0,横浜
646,2297,横浜,2021-11-30 01:08:00,2021-11-30 18:37:00,17-30-小田原-快速,9.5,横浜
647,416,戸塚,2021-11-30 01:20:00,2021-11-30 18:49:00,17-30-小田原-快速,10.0,戸塚
648,2298,戸塚,2021-11-30 01:21:00,2021-11-30 18:50:00,17-30-小田原-快速,10.5,戸塚
649,417,大船,2021-11-30 01:26:00,2021-11-30 18:55:00,17-30-小田原-快速,11.0,大船
650,2299,大船,2021-11-30 01:27:00,2021-11-30 18:56:00,17-30-小田原-快速,11.5,大船
651,418,藤沢,2021-11-30 01:31:00,2021-11-30 19:00:00,17-30-小田原-快速,12.0,藤沢
652,419,辻堂,2021-11-30 01:35:00,2021-11-30 19:04:00,17-30-小田原-快速,13.0,辻堂
653,420,茅ケ崎,2021-11-30 01:39:00,2021-11-30 19:08:00,17-30-小田原-快速,14.0,茅ケ崎
654,421,平塚,2021-11-30 01:44:00,2021-11-30 19:13:00,17-30-小田原-快速,15.0,平塚
655,2300,平塚,2021-11-30 01:45:00,2021-11-30 19:14:00,17-30-小田原-快速,15.5,平塚
656,422,大磯,2021-11-30 01:48:00,2021-11-30 19:17:00,17-30-小田原-快速,16.0,大磯
657,2301,大磯,2021-11-30 01:49:00,2021-11-30 19:18:00,17-30-小田原-快速,16.5,大磯
658,423,二宮,2021-11-30 01:53:00,2021-11-30 19:22:00,17-30-小田原-快速,17.0,二宮
659,2302,二宮,2021-11-30 01:54:00,2021-11-30 19:23:00,17-30-小田原-快速,17.5,二宮
660,424,国府津,2021-11-30 01:57:00,2021-11-30 19:26:00,17-30-小田原-快速,18.0,国府津
661,2303,国府津,2021-11-30 01:58:00,2021-11-30 19:27:00,17-30-小田原-快速,18.5,国府津
662,425,鴨宮,2021-11-30 02:01:00,2021-11-30 19:30:00,17-30-小田原-快速,19.0,鴨宮
663,2304,鴨宮,2021-11-30 02:02:00,2021-11-30 19:31:00,17-30-小田原-快速,19.5,鴨宮
664,426,小田原,2021-11-30 02:05:00,,17-30-小田原-快速,20.0,小田原
665,1795,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 17:56:00,17-57-小田原-快速,0.0,大宮(埼玉)
666,1796,浦和,2021-11-30 00:06:00,2021-11-30 18:02:00,17-57-小田原-快速,1.0,浦和
667,3051,浦和,2021-11-30 00:07:00,2021-11-30 18:03:00,17-57-小田原-快速,1.5,浦和
668,1797,赤羽,2021-11-30 00:16:00,2021-11-30 18:12:00,17-57-小田原-快速,2.0,赤羽
669,1798,池袋,2021-11-30 00:28:00,2021-11-30 18:24:00,17-57-小田原-快速,3.0,尾久/池袋
670,3052,池袋,2021-11-30 00:29:00,2021-11-30 18:25:00,17-57-小田原-快速,3.5,尾久/池袋
671,1799,新宿,2021-11-30 00:34:00,2021-11-30 18:30:00,17-57-小田原-快速,4.0,上野/新宿
672,3053,新宿,2021-11-30 00:35:00,2021-11-30 18:31:00,17-57-小田原-快速,4.5,上野/新宿
673,1800,渋谷,2021-11-30 00:40:00,2021-11-30 18:36:00,17-57-小田原-快速,5.0,東京/渋谷
674,3054,渋谷,2021-11-30 00:41:00,2021-11-30 18:37:00,17-57-小田原-快速,5.5,東京/渋谷
675,1801,恵比寿,2021-11-30 00:43:00,2021-11-30 18:39:00,17-57-小田原-快速,6.0,新橋/恵比寿
676,1802,大崎,2021-11-30 00:47:00,2021-11-30 18:43:00,17-57-小田原-快速,7.0,品川/大崎
677,1803,武蔵小杉,2021-11-30 00:56:00,2021-11-30 18:52:00,17-57-小田原-快速,8.0,川崎/武蔵小杉
678,3055,武蔵小杉,2021-11-30 00:57:00,2021-11-30 18:53:00,17-57-小田原-快速,8.5,川崎/武蔵小杉
679,1804,横浜,2021-11-30 01:08:00,2021-11-30 19:04:00,17-57-小田原-快速,9.0,横浜
680,3056,横浜,2021-11-30 01:09:00,2021-11-30 19:05:00,17-57-小田原-快速,9.5,横浜
681,1805,戸塚,2021-11-30 01:19:00,2021-11-30 19:15:00,17-57-小田原-快速,10.0,戸塚
682,1806,大船,2021-11-30 01:24:00,2021-11-30 19:20:00,17-57-小田原-快速,11.0,大船
683,3057,大船,2021-11-30 01:25:00,2021-11-30 19:21:00,17-57-小田原-快速,11.5,大船
684,1807,藤沢,2021-11-30 01:29:00,2021-11-30 19:25:00,17-57-小田原-快速,12.0,藤沢
685,3058,藤沢,2021-11-30 01:30:00,2021-11-30 19:26:00,17-57-小田原-快速,12.5,藤沢
686,1808,辻堂,2021-11-30 01:34:00,2021-11-30 19:30:00,17-57-小田原-快速,13.0,辻堂
687,1809,茅ケ崎,2021-11-30 01:38:00,2021-11-30 19:34:00,17-57-小田原-快速,14.0,茅ケ崎
688,1810,平塚,2021-11-30 01:43:00,2021-11-30 19:39:00,17-57-小田原-快速,15.0,平塚
689,3059,平塚,2021-11-30 01:44:00,2021-11-30 19:40:00,17-57-小田原-快速,15.5,平塚
690,1811,大磯,2021-11-30 01:47:00,2021-11-30 19:43:00,17-57-小田原-快速,16.0,大磯
691,1812,二宮,2021-11-30 01:52:00,2021-11-30 19:48:00,17-57-小田原-快速,17.0,二宮
692,1813,国府津,2021-11-30 01:56:00,2021-11-30 19:52:00,17-57-小田原-快速,18.0,国府津
693,3060,国府津,2021-11-30 01:57:00,2021-11-30 19:53:00,17-57-小田原-快速,18.5,国府津
694,1814,鴨宮,2021-11-30 02:01:00,2021-11-30 19:57:00,17-57-小田原-快速,19.0,鴨宮
695,1815,小田原,2021-11-30 02:05:00,,17-57-小田原-快速,20.0,小田原
696,488,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 18:32:00,18-33-国府津-快速,0.0,大宮(埼玉)
697,489,浦和,2021-11-30 00:08:00,2021-11-30 18:40:00,18-33-国府津-快速,1.0,浦和
698,490,赤羽,2021-11-30 00:16:00,2021-11-30 18:48:00,18-33-国府津-快速,2.0,赤羽
699,491,池袋,2021-11-30 00:28:00,2021-11-30 19:00:00,18-33-国府津-快速,3.0,尾久/池袋
700,2340,池袋,2021-11-30 00:30:00,2021-11-30 19:02:00,18-33-国府津-快速,3.5,尾久/池袋
701,492,新宿,2021-11-30 00:35:00,2021-11-30 19:07:00,18-33-国府津-快速,4.0,上野/新宿
702,2341,新宿,2021-11-30 00:36:00,2021-11-30 19:08:00,18-33-国府津-快速,4.5,上野/新宿
703,493,渋谷,2021-11-30 00:40:00,2021-11-30 19:12:00,18-33-国府津-快速,5.0,東京/渋谷
704,2342,渋谷,2021-11-30 00:41:00,2021-11-30 19:13:00,18-33-国府津-快速,5.5,東京/渋谷
705,494,恵比寿,2021-11-30 00:43:00,2021-11-30 19:15:00,18-33-国府津-快速,6.0,新橋/恵比寿
706,495,大崎,2021-11-30 00:47:00,2021-11-30 19:19:00,18-33-国府津-快速,7.0,品川/大崎
707,2343,大崎,2021-11-30 00:48:00,2021-11-30 19:20:00,18-33-国府津-快速,7.5,品川/大崎
708,496,武蔵小杉,2021-11-30 00:55:00,2021-11-30 19:27:00,18-33-国府津-快速,8.0,川崎/武蔵小杉
709,2344,武蔵小杉,2021-11-30 00:56:00,2021-11-30 19:28:00,18-33-国府津-快速,8.5,川崎/武蔵小杉
710,497,横浜,2021-11-30 01:06:00,2021-11-30 19:38:00,18-33-国府津-快速,9.0,横浜
711,2345,横浜,2021-11-30 01:07:00,2021-11-30 19:39:00,18-33-国府津-快速,9.5,横浜
712,498,戸塚,2021-11-30 01:18:00,2021-11-30 19:50:00,18-33-国府津-快速,10.0,戸塚
713,499,大船,2021-11-30 01:23:00,2021-11-30 19:55:00,18-33-国府津-快速,11.0,大船
714,2346,大船,2021-11-30 01:24:00,2021-11-30 19:56:00,18-33-国府津-快速,11.5,大船
715,500,藤沢,2021-11-30 01:29:00,2021-11-30 20:01:00,18-33-国府津-快速,12.0,藤沢
716,501,辻堂,2021-11-30 01:32:00,2021-11-30 20:04:00,18-33-国府津-快速,13.0,辻堂
717,2347,辻堂,2021-11-30 01:33:00,2021-11-30 20:05:00,18-33-国府津-快速,13.5,辻堂
718,502,茅ケ崎,2021-11-30 01:36:00,2021-11-30 20:08:00,18-33-国府津-快速,14.0,茅ケ崎
719,2348,茅ケ崎,2021-11-30 01:37:00,2021-11-30 20:09:00,18-33-国府津-快速,14.5,茅ケ崎
720,503,平塚,2021-11-30 01:41:00,2021-11-30 20:13:00,18-33-国府津-快速,15.0,平塚
721,2349,平塚,2021-11-30 01:43:00,2021-11-30 20:15:00,18-33-国府津-快速,15.5,平塚
722,504,大磯,2021-11-30 01:46:00,2021-11-30 20:18:00,18-33-国府津-快速,16.0,大磯
723,2350,大磯,2021-11-30 01:47:00,2021-11-30 20:19:00,18-33-国府津-快速,16.5,大磯
724,505,二宮,2021-11-30 01:51:00,2021-11-30 20:23:00,18-33-国府津-快速,17.0,二宮
725,2351,二宮,2021-11-30 01:52:00,2021-11-30 20:24:00,18-33-国府津-快速,17.5,二宮
726,506,国府津,2021-11-30 01:56:00,,18-33-国府津-快速,18.0,国府津
727,2053,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 19:11:00,19-12-平塚-快速,0.0,大宮(埼玉)
728,2054,浦和,2021-11-30 00:07:00,2021-11-30 19:18:00,19-12-平塚-快速,1.0,浦和
729,2055,赤羽,2021-11-30 00:15:00,2021-11-30 19:26:00,19-12-平塚-快速,2.0,赤羽
730,3190,赤羽,2021-11-30 00:16:00,2021-11-30 19:27:00,19-12-平塚-快速,2.5,赤羽
731,2056,池袋,2021-11-30 00:26:00,2021-11-30 19:37:00,19-12-平塚-快速,3.0,尾久/池袋
732,3191,池袋,2021-11-30 00:27:00,2021-11-30 19:38:00,19-12-平塚-快速,3.5,尾久/池袋
733,2057,新宿,2021-11-30 00:33:00,2021-11-30 19:44:00,19-12-平塚-快速,4.0,上野/新宿
734,3192,新宿,2021-11-30 00:34:00,2021-11-30 19:45:00,19-12-平塚-快速,4.5,上野/新宿
